,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,11.0,0.983752171198527
1,1.0,5.0,5.0,0.3,10.0,11.0,0.9806778430938721
2,1.0,5.0,5.0,0.3,100.0,157.0,0.500598669052124
3,1.0,5.0,5.0,0.3,1000.0,11.0,0.9714928865432739
4,1.0,5.0,5.0,0.3,10000.0,133.0,0.5680154263973236
5,1.0,5.0,5.0,0.5,0.0,11.0,0.9817310770352682
6,1.0,5.0,5.0,0.5,10.0,11.0,0.9766687750816345
7,1.0,5.0,5.0,0.5,100.0,220.0,0.5112850268681844
8,1.0,5.0,5.0,0.5,1000.0,11.0,0.9668721755345663
9,1.0,5.0,5.0,0.5,10000.0,239.0,0.5889647305011749
10,1.0,5.0,5.0,0.7,0.0,11.0,0.9787538647651672
11,1.0,5.0,5.0,0.7,10.0,15.0,0.9747005899747213
12,1.0,5.0,5.0,0.7,100.0,223.0,0.6975400547186533
13,1.0,5.0,5.0,0.7,1000.0,11.0,0.964073657989502
14,1.0,5.0,5.0,0.7,10000.0,115.0,0.7457842230796814
15,1.0,5.0,10.0,0.3,0.0,11.0,0.987676997979482
16,1.0,5.0,10.0,0.3,10.0,264.0,0.4132899045944214
17,1.0,5.0,10.0,0.3,100.0,14.0,0.9776445825894674
18,1.0,5.0,10.0,0.3,1000.0,139.0,0.49708564082781476
19,1.0,5.0,10.0,0.3,10000.0,14.0,0.9801422754923502
20,1.0,5.0,10.0,0.5,0.0,11.0,0.9904415607452393
21,1.0,5.0,10.0,0.5,10.0,258.0,0.47598103682200116
22,1.0,5.0,10.0,0.5,100.0,15.0,0.9669303496678671
23,1.0,5.0,10.0,0.5,1000.0,108.0,0.5668084422747294
24,1.0,5.0,10.0,0.5,10000.0,14.0,0.9752579132715861
25,1.0,5.0,10.0,0.7,0.0,11.0,0.9930980404218038
26,1.0,5.0,10.0,0.7,10.0,268.0,0.6181244949499766
27,1.0,5.0,10.0,0.7,100.0,20.0,0.9634783069292704
28,1.0,5.0,10.0,0.7,1000.0,179.0,0.6120687425136566
29,1.0,5.0,10.0,0.7,10000.0,16.0,0.9697494506835938
30,1.0,5.0,15.0,0.3,0.0,13.0,0.9760762453079224
31,1.0,5.0,15.0,0.3,10.0,11.0,0.9705446362495422
32,1.0,5.0,15.0,0.3,100.0,11.0,0.9838396708170573
33,1.0,5.0,15.0,0.3,1000.0,17.0,0.976846178372701
34,1.0,5.0,15.0,0.3,10000.0,100.0,0.539885143438975
35,1.0,5.0,15.0,0.5,0.0,13.0,0.9696616530418396
36,1.0,5.0,15.0,0.5,10.0,11.0,0.9695522785186768
37,1.0,5.0,15.0,0.5,100.0,11.0,0.984087069829305
38,1.0,5.0,15.0,0.5,1000.0,17.0,0.9739119211832682
39,1.0,5.0,15.0,0.5,10000.0,145.0,0.5266031324863434
40,1.0,5.0,15.0,0.7,0.0,14.0,0.9638354182243347
41,1.0,5.0,15.0,0.7,10.0,11.0,0.968857983748118
42,1.0,5.0,15.0,0.7,100.0,11.0,0.9851163029670715
43,1.0,5.0,15.0,0.7,1000.0,17.0,0.9685784578323364
44,1.0,5.0,15.0,0.7,10000.0,12.0,0.9576399723688761
45,1.0,5.0,20.0,0.3,0.0,11.0,0.9848616321881613
46,1.0,5.0,20.0,0.3,10.0,12.0,0.9825540979703268
47,1.0,5.0,20.0,0.3,100.0,17.0,0.9893364906311035
48,1.0,5.0,20.0,0.3,1000.0,11.0,0.9741804798444113
49,1.0,5.0,20.0,0.3,10000.0,98.0,0.5368968347708384
50,1.0,5.0,20.0,0.5,0.0,11.0,0.9836450417836508
51,1.0,5.0,20.0,0.5,10.0,12.0,0.9801898002624512
52,1.0,5.0,20.0,0.5,100.0,234.0,0.4621926049391429
53,1.0,5.0,20.0,0.5,1000.0,11.0,0.9728308717409769
54,1.0,5.0,20.0,0.5,10000.0,76.0,0.5779906709988912
55,1.0,5.0,20.0,0.7,0.0,11.0,0.981868843237559
56,1.0,5.0,20.0,0.7,10.0,12.0,0.9753295580546061
57,1.0,5.0,20.0,0.7,100.0,279.0,0.5819085439046224
58,1.0,5.0,20.0,0.7,1000.0,14.0,0.9720783034960429
59,1.0,5.0,20.0,0.7,10000.0,82.0,0.6526690622170767
60,1.0,5.0,25.0,0.3,0.0,12.0,0.9858398040135702
61,1.0,5.0,25.0,0.3,10.0,11.0,0.9865670204162598
62,1.0,5.0,25.0,0.3,100.0,11.0,0.9875842134157816
63,1.0,5.0,25.0,0.3,1000.0,11.0,0.9760992129643759
64,1.0,5.0,25.0,0.3,10000.0,126.0,0.4857584635416667
65,1.0,5.0,25.0,0.5,0.0,12.0,0.9844027757644653
66,1.0,5.0,25.0,0.5,10.0,11.0,0.9859119455019633
67,1.0,5.0,25.0,0.5,100.0,11.0,0.9860692818959554
68,1.0,5.0,25.0,0.5,1000.0,11.0,0.9729049801826477
69,1.0,5.0,25.0,0.5,10000.0,98.0,0.5924293200174967
70,1.0,5.0,25.0,0.7,0.0,12.0,0.9799692432085673
71,1.0,5.0,25.0,0.7,10.0,11.0,0.9853648145993551
72,1.0,5.0,25.0,0.7,100.0,11.0,0.9824583530426025
73,1.0,5.0,25.0,0.7,1000.0,11.0,0.9716315070788065
74,1.0,5.0,25.0,0.7,10000.0,80.0,0.750714917977651
75,1.0,5.0,30.0,0.3,0.0,11.0,0.988140602906545
76,1.0,5.0,30.0,0.3,10.0,11.0,0.9779216647148132
77,1.0,5.0,30.0,0.3,100.0,11.0,0.9848782618840536
78,1.0,5.0,30.0,0.3,1000.0,15.0,0.9830158154169718
79,1.0,5.0,30.0,0.3,10000.0,64.0,0.5368927121162415
80,1.0,5.0,30.0,0.5,0.0,11.0,0.9871761997540792
81,1.0,5.0,30.0,0.5,10.0,11.0,0.9810510675112406
82,1.0,5.0,30.0,0.5,100.0,11.0,0.9826701879501343
83,1.0,5.0,30.0,0.5,1000.0,195.0,0.5134135882059733
84,1.0,5.0,30.0,0.5,10000.0,73.0,0.567898174126943
85,1.0,5.0,30.0,0.7,0.0,11.0,0.9837276140848795
86,1.0,5.0,30.0,0.7,10.0,11.0,0.9847743511199951
87,1.0,5.0,30.0,0.7,100.0,11.0,0.9773024519284567
88,1.0,5.0,30.0,0.7,1000.0,212.0,0.5958234767119089
89,1.0,5.0,30.0,0.7,10000.0,55.0,0.6779305736223856
90,1.0,5.0,35.0,0.3,0.0,13.0,0.9862804214159647
91,1.0,5.0,35.0,0.3,10.0,11.0,0.9810281991958618
92,1.0,5.0,35.0,0.3,100.0,11.0,0.9829131563504537
93,1.0,5.0,35.0,0.3,1000.0,189.0,0.4868984321753184
94,1.0,5.0,35.0,0.3,10000.0,127.0,0.4833908677101135
95,1.0,5.0,35.0,0.5,0.0,14.0,0.9834494789441427
96,1.0,5.0,35.0,0.5,10.0,11.0,0.9813777009646097
97,1.0,5.0,35.0,0.5,100.0,11.0,0.9821918606758118
98,1.0,5.0,35.0,0.5,1000.0,191.0,0.4934082130591075
99,1.0,5.0,35.0,0.5,10000.0,150.0,0.4868705173333486
100,1.0,5.0,35.0,0.7,0.0,14.0,0.9854834874471029
101,1.0,5.0,35.0,0.7,10.0,11.0,0.9844008088111877
102,1.0,5.0,35.0,0.7,100.0,11.0,0.9786938031514486
103,1.0,5.0,35.0,0.7,1000.0,192.0,0.5583045780658722
104,1.0,5.0,35.0,0.7,10000.0,104.0,0.6576214532057444
105,1.0,5.0,40.0,0.3,0.0,64.0,0.7167855799198151
106,1.0,5.0,40.0,0.3,10.0,253.0,0.4655385414759318
107,1.0,5.0,40.0,0.3,100.0,16.0,0.9836785594622294
108,1.0,5.0,40.0,0.3,1000.0,11.0,0.9852562149365743
109,1.0,5.0,40.0,0.3,10000.0,92.0,0.42948081096013385
110,1.0,5.0,40.0,0.5,0.0,17.0,0.9855732520421346
111,1.0,5.0,40.0,0.5,10.0,16.0,0.9846893350283304
112,1.0,5.0,40.0,0.5,100.0,16.0,0.9860397974650065
113,1.0,5.0,40.0,0.5,1000.0,11.0,0.9843449592590332
114,1.0,5.0,40.0,0.5,10000.0,129.0,0.5654760301113129
115,1.0,5.0,40.0,0.7,0.0,250.0,0.63355553150177
116,1.0,5.0,40.0,0.7,10.0,16.0,0.9887928366661072
117,1.0,5.0,40.0,0.7,100.0,17.0,0.9909745852152506
118,1.0,5.0,40.0,0.7,1000.0,11.0,0.9829227725664774
119,1.0,5.0,40.0,0.7,10000.0,105.0,0.6722094317277273
