,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,167.0,0.18789386749267578
1,1.0,5.0,5.0,0.3,10.0,96.0,0.19711901247501373
2,1.0,5.0,5.0,0.3,100.0,106.0,0.1916504204273224
3,1.0,5.0,5.0,0.3,1000.0,266.0,0.22729003926118216
4,1.0,5.0,5.0,0.3,10000.0,94.0,0.1964464783668518
5,1.0,5.0,5.0,0.5,0.0,90.0,0.24185977379480997
6,1.0,5.0,5.0,0.5,10.0,75.0,0.2433707316716512
7,1.0,5.0,5.0,0.5,100.0,107.0,0.21609477202097574
8,1.0,5.0,5.0,0.5,1000.0,201.0,0.27535376449426013
9,1.0,5.0,5.0,0.5,10000.0,132.0,0.24659631152947745
10,1.0,5.0,5.0,0.7,0.0,88.0,0.3120305836200714
11,1.0,5.0,5.0,0.7,10.0,108.0,0.3023798664410909
12,1.0,5.0,5.0,0.7,100.0,122.0,0.2902624507745107
13,1.0,5.0,5.0,0.7,1000.0,163.0,0.34133021036783856
14,1.0,5.0,5.0,0.7,10000.0,109.0,0.28178145984808606
15,1.0,5.0,10.0,0.3,0.0,141.0,0.19244907796382904
16,1.0,5.0,10.0,0.3,10.0,169.0,0.17877276738484701
17,1.0,5.0,10.0,0.3,100.0,181.0,0.18575191497802734
18,1.0,5.0,10.0,0.3,1000.0,144.0,0.17692501842975616
19,1.0,5.0,10.0,0.3,10000.0,103.0,0.17598819235960642
20,1.0,5.0,10.0,0.5,0.0,143.0,0.2051378736893336
21,1.0,5.0,10.0,0.5,10.0,135.0,0.20394393801689148
22,1.0,5.0,10.0,0.5,100.0,163.0,0.20520774026711783
23,1.0,5.0,10.0,0.5,1000.0,96.0,0.2099111924568812
24,1.0,5.0,10.0,0.5,10000.0,78.0,0.19851288199424744
25,1.0,5.0,10.0,0.7,0.0,89.0,0.2579953074455261
26,1.0,5.0,10.0,0.7,10.0,87.0,0.25911808013916016
27,1.0,5.0,10.0,0.7,100.0,112.0,0.2846791595220566
28,1.0,5.0,10.0,0.7,1000.0,97.0,0.2589380145072937
29,1.0,5.0,10.0,0.7,10000.0,112.0,0.2415879269440969
30,1.0,5.0,15.0,0.3,0.0,179.0,0.18619651099046072
31,1.0,5.0,15.0,0.3,10.0,142.0,0.18460460503896078
32,1.0,5.0,15.0,0.3,100.0,120.0,0.18117407957712808
33,1.0,5.0,15.0,0.3,1000.0,192.0,0.17574011782805124
34,1.0,5.0,15.0,0.3,10000.0,97.0,0.17686051627000174
35,1.0,5.0,15.0,0.5,0.0,142.0,0.2086635877688726
36,1.0,5.0,15.0,0.5,10.0,96.0,0.21265211204687753
37,1.0,5.0,15.0,0.5,100.0,102.0,0.20765678584575653
38,1.0,5.0,15.0,0.5,1000.0,130.0,0.19251133998235068
39,1.0,5.0,15.0,0.5,10000.0,100.0,0.1922082155942917
40,1.0,5.0,15.0,0.7,0.0,186.0,0.24149912099043527
41,1.0,5.0,15.0,0.7,10.0,121.0,0.24359448750813803
42,1.0,5.0,15.0,0.7,100.0,118.0,0.26023680965105694
43,1.0,5.0,15.0,0.7,1000.0,120.0,0.23290188113848367
44,1.0,5.0,15.0,0.7,10000.0,83.0,0.24857218066851297
45,1.0,5.0,20.0,0.3,0.0,103.0,0.1824096441268921
46,1.0,5.0,20.0,0.3,10.0,150.0,0.17785853147506714
47,1.0,5.0,20.0,0.3,100.0,164.0,0.17257374028364816
48,1.0,5.0,20.0,0.3,1000.0,168.0,0.17203497886657715
49,1.0,5.0,20.0,0.3,10000.0,116.0,0.17213665942351022
50,1.0,5.0,20.0,0.5,0.0,103.0,0.1944346030553182
51,1.0,5.0,20.0,0.5,10.0,135.0,0.18970914681752524
52,1.0,5.0,20.0,0.5,100.0,86.0,0.20674562950929007
53,1.0,5.0,20.0,0.5,1000.0,119.0,0.18793648481369019
54,1.0,5.0,20.0,0.5,10000.0,122.0,0.18866375088691711
55,1.0,5.0,20.0,0.7,0.0,71.0,0.2522313594818115
56,1.0,5.0,20.0,0.7,10.0,125.0,0.23915955424308777
57,1.0,5.0,20.0,0.7,100.0,61.0,0.26592737932999927
58,1.0,5.0,20.0,0.7,1000.0,113.0,0.228884885708491
59,1.0,5.0,20.0,0.7,10000.0,112.0,0.22340862452983856
60,1.0,5.0,25.0,0.3,0.0,136.0,0.17688793440659842
61,1.0,5.0,25.0,0.3,10.0,142.0,0.17985326051712036
62,1.0,5.0,25.0,0.3,100.0,125.0,0.18265864749749502
63,1.0,5.0,25.0,0.3,1000.0,149.0,0.17987806598345438
64,1.0,5.0,25.0,0.3,10000.0,115.0,0.1731885919968287
65,1.0,5.0,25.0,0.5,0.0,123.0,0.19159026443958282
66,1.0,5.0,25.0,0.5,10.0,132.0,0.19746572772661844
67,1.0,5.0,25.0,0.5,100.0,102.0,0.19857064386208853
68,1.0,5.0,25.0,0.5,1000.0,100.0,0.19698606431484222
69,1.0,5.0,25.0,0.5,10000.0,100.0,0.18689185877641043
70,1.0,5.0,25.0,0.7,0.0,75.0,0.23524512350559235
71,1.0,5.0,25.0,0.7,10.0,89.0,0.23907717068990073
72,1.0,5.0,25.0,0.7,100.0,125.0,0.23747377594312033
73,1.0,5.0,25.0,0.7,1000.0,131.0,0.2266051173210144
74,1.0,5.0,25.0,0.7,10000.0,59.0,0.25285740196704865
75,1.0,5.0,30.0,0.3,0.0,129.0,0.1887700061003367
76,1.0,5.0,30.0,0.3,10.0,38.0,0.2160019725561142
77,1.0,5.0,30.0,0.3,100.0,120.0,0.178453395764033
78,1.0,5.0,30.0,0.3,1000.0,182.0,0.17262113094329834
79,1.0,5.0,30.0,0.3,10000.0,89.0,0.1752303143342336
80,1.0,5.0,30.0,0.5,0.0,126.0,0.1985236406326294
81,1.0,5.0,30.0,0.5,10.0,142.0,0.1942582776149114
82,1.0,5.0,30.0,0.5,100.0,124.0,0.19756428400675455
83,1.0,5.0,30.0,0.5,1000.0,130.0,0.19288491209348044
84,1.0,5.0,30.0,0.5,10000.0,112.0,0.1912250965833664
85,1.0,5.0,30.0,0.7,0.0,125.0,0.2237247278292974
86,1.0,5.0,30.0,0.7,10.0,120.0,0.23602209985256195
87,1.0,5.0,30.0,0.7,100.0,112.0,0.2419182856877645
88,1.0,5.0,30.0,0.7,1000.0,87.0,0.2390502542257309
89,1.0,5.0,30.0,0.7,10000.0,83.0,0.22856432696183523
90,1.0,5.0,35.0,0.3,0.0,177.0,0.19336986541748047
91,1.0,5.0,35.0,0.3,10.0,36.0,0.20978636542956033
92,1.0,5.0,35.0,0.3,100.0,171.0,0.17248326043287912
93,1.0,5.0,35.0,0.3,1000.0,144.0,0.17730975647767386
94,1.0,5.0,35.0,0.3,10000.0,125.0,0.1728485325972239
95,1.0,5.0,35.0,0.5,0.0,121.0,0.205829123655955
96,1.0,5.0,35.0,0.5,10.0,38.0,0.22545108199119568
97,1.0,5.0,35.0,0.5,100.0,112.0,0.19763940076033273
98,1.0,5.0,35.0,0.5,1000.0,89.0,0.1964063843091329
99,1.0,5.0,35.0,0.5,10000.0,93.0,0.1826227605342865
100,1.0,5.0,35.0,0.7,0.0,116.0,0.23091488083203635
101,1.0,5.0,35.0,0.7,10.0,77.0,0.26401127378145856
102,1.0,5.0,35.0,0.7,100.0,90.0,0.24399705727895102
103,1.0,5.0,35.0,0.7,1000.0,96.0,0.2287485251824061
104,1.0,5.0,35.0,0.7,10000.0,90.0,0.23095990220705667
105,1.0,5.0,40.0,0.3,0.0,101.0,0.17690292994181314
106,1.0,5.0,40.0,0.3,10.0,44.0,0.21895009775956473
107,1.0,5.0,40.0,0.3,100.0,110.0,0.18502590556939444
108,1.0,5.0,40.0,0.3,1000.0,125.0,0.17876385152339935
109,1.0,5.0,40.0,0.3,10000.0,94.0,0.17971245447794595
110,1.0,5.0,40.0,0.5,0.0,84.0,0.20014390846093497
111,1.0,5.0,40.0,0.5,10.0,148.0,0.20276371637980142
112,1.0,5.0,40.0,0.5,100.0,90.0,0.2245399554570516
113,1.0,5.0,40.0,0.5,1000.0,100.0,0.19186000525951385
114,1.0,5.0,40.0,0.5,10000.0,78.0,0.19236593941847482
115,1.0,5.0,40.0,0.7,0.0,115.0,0.22363242010275522
116,1.0,5.0,40.0,0.7,10.0,127.0,0.2519889672597249
117,1.0,5.0,40.0,0.7,100.0,91.0,0.26998137931029004
118,1.0,5.0,40.0,0.7,1000.0,47.0,0.25667808949947357
119,1.0,5.0,40.0,0.7,10000.0,78.0,0.24810740848382315
120,1.0,5.0,45.0,0.3,0.0,122.0,0.1805273493131002
121,1.0,5.0,45.0,0.3,10.0,168.0,0.18042520185311636
122,1.0,5.0,45.0,0.3,100.0,105.0,0.18701878686745962
123,1.0,5.0,45.0,0.3,1000.0,129.0,0.1815801610549291
124,1.0,5.0,45.0,0.3,10000.0,120.0,0.17367152869701385
125,1.0,5.0,45.0,0.5,0.0,65.0,0.20671636859575906
126,1.0,5.0,45.0,0.5,10.0,42.0,0.23337735732396445
127,1.0,5.0,45.0,0.5,100.0,86.0,0.20581413308779398
128,1.0,5.0,45.0,0.5,1000.0,101.0,0.19290911157925925
129,1.0,5.0,45.0,0.5,10000.0,100.0,0.19032756984233856
130,1.0,5.0,45.0,0.7,0.0,74.0,0.2434218575557073
131,1.0,5.0,45.0,0.7,10.0,100.0,0.2415771484375
132,1.0,5.0,45.0,0.7,100.0,112.0,0.2269125779469808
133,1.0,5.0,45.0,0.7,1000.0,67.0,0.22868875662485758
134,1.0,5.0,45.0,0.7,10000.0,106.0,0.22478836278120676
135,1.0,5.0,50.0,0.3,0.0,112.0,0.17857931554317474
136,1.0,5.0,50.0,0.3,10.0,119.0,0.18426711360613504
137,1.0,5.0,50.0,0.3,100.0,100.0,0.1824191759030024
138,1.0,5.0,50.0,0.3,1000.0,125.0,0.17804491023222604
139,1.0,5.0,50.0,0.3,10000.0,77.0,0.17751723527908325
140,1.0,5.0,50.0,0.5,0.0,112.0,0.19299990932146707
141,1.0,5.0,50.0,0.5,10.0,56.0,0.2327011227607727
142,1.0,5.0,50.0,0.5,100.0,87.0,0.2019642541805903
143,1.0,5.0,50.0,0.5,1000.0,101.0,0.19216681520144144
144,1.0,5.0,50.0,0.5,10000.0,90.0,0.19249375661214194
145,1.0,5.0,50.0,0.7,0.0,67.0,0.23797217508157095
146,1.0,5.0,50.0,0.7,10.0,113.0,0.26725835104783374
147,1.0,5.0,50.0,0.7,100.0,91.0,0.23860251903533936
148,1.0,5.0,50.0,0.7,1000.0,91.0,0.22012509405612946
149,1.0,5.0,50.0,0.7,10000.0,89.0,0.23191891113917032
150,2.0,5.0,5.0,0.3,0.0,112.0,0.2081042379140854
151,2.0,5.0,5.0,0.3,10.0,268.0,0.22387643158435822
152,2.0,5.0,5.0,0.3,100.0,106.0,0.19385015467802683
153,2.0,5.0,5.0,0.3,1000.0,87.0,0.20004833738009134
154,2.0,5.0,5.0,0.3,10000.0,111.0,0.19092833499113718
155,2.0,5.0,5.0,0.5,0.0,122.0,0.2285841852426529
156,2.0,5.0,5.0,0.5,10.0,205.0,0.26756427188714343
157,2.0,5.0,5.0,0.5,100.0,91.0,0.2338156203428904
158,2.0,5.0,5.0,0.5,1000.0,83.0,0.2436418185631434
159,2.0,5.0,5.0,0.5,10000.0,101.0,0.22180969019730887
160,2.0,5.0,5.0,0.7,0.0,98.0,0.3081657389799754
161,2.0,5.0,5.0,0.7,10.0,211.0,0.33458828926086426
162,2.0,5.0,5.0,0.7,100.0,91.0,0.3099430402119954
163,2.0,5.0,5.0,0.7,1000.0,98.0,0.29469650983810425
164,2.0,5.0,5.0,0.7,10000.0,82.0,0.29443476100762683
165,2.0,5.0,10.0,0.3,0.0,112.0,0.18709427615006766
166,2.0,5.0,10.0,0.3,10.0,94.0,0.18745472530523935
167,2.0,5.0,10.0,0.3,100.0,104.0,0.1958428422609965
168,2.0,5.0,10.0,0.3,1000.0,83.0,0.18788534899552664
169,2.0,5.0,10.0,0.3,10000.0,76.0,0.18681321541468301
170,2.0,5.0,10.0,0.5,0.0,65.0,0.21934767564137778
171,2.0,5.0,10.0,0.5,10.0,85.0,0.2105177640914917
