,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,111.0,0.9480912685394287
1,1.0,5.0,5.0,0.3,10.0,92.0,0.9762754837671915
2,1.0,5.0,5.0,0.3,100.0,171.0,0.9530774553616842
3,1.0,5.0,5.0,0.3,1000.0,154.0,0.8783625364303589
4,1.0,5.0,5.0,0.3,10000.0,173.0,0.8921568592389425
5,1.0,5.0,5.0,0.5,0.0,92.0,0.9776744842529297
6,1.0,5.0,5.0,0.5,10.0,107.0,0.9966424902280172
7,1.0,5.0,5.0,0.5,100.0,177.0,0.9674392938613892
8,1.0,5.0,5.0,0.5,1000.0,134.0,0.9991910457611084
9,1.0,5.0,5.0,0.5,10000.0,87.0,0.9712913036346436
10,1.0,5.0,5.0,0.7,0.0,124.0,1.004083236058553
11,1.0,5.0,5.0,0.7,10.0,263.0,0.9978406031926473
12,1.0,5.0,5.0,0.7,100.0,260.0,0.9976657629013062
13,1.0,5.0,5.0,0.7,1000.0,149.0,1.0281202991803486
14,1.0,5.0,5.0,0.7,10000.0,111.0,1.021920422712962
15,1.0,5.0,10.0,0.3,0.0,42.0,1.0845442811648052
16,1.0,5.0,10.0,0.3,10.0,52.0,1.0898717840512593
17,1.0,5.0,10.0,0.3,100.0,86.0,1.0081231792767842
18,1.0,5.0,10.0,0.3,1000.0,36.0,1.0836952129999797
19,1.0,5.0,10.0,0.3,10000.0,134.0,0.8974888722101847
20,1.0,5.0,10.0,0.5,0.0,41.0,1.0849583745002747
21,1.0,5.0,10.0,0.5,10.0,49.0,1.0907625555992126
22,1.0,5.0,10.0,0.5,100.0,116.0,1.0154103835423787
23,1.0,5.0,10.0,0.5,1000.0,127.0,0.9936880071957906
24,1.0,5.0,10.0,0.5,10000.0,77.0,0.9343799750010172
25,1.0,5.0,10.0,0.7,0.0,124.0,0.9997324347496033
26,1.0,5.0,10.0,0.7,10.0,62.0,1.0993255774180095
27,1.0,5.0,10.0,0.7,100.0,195.0,1.0119260946909587
28,1.0,5.0,10.0,0.7,1000.0,230.0,1.0109306176503499
29,1.0,5.0,10.0,0.7,10000.0,94.0,0.976872980594635
30,1.0,5.0,15.0,0.3,0.0,15.0,1.0894306500752766
31,1.0,5.0,15.0,0.3,10.0,93.0,0.9714720646540324
32,1.0,5.0,15.0,0.3,100.0,149.0,0.8935234347979227
33,1.0,5.0,15.0,0.3,1000.0,26.0,1.0717365145683289
34,1.0,5.0,15.0,0.3,10000.0,228.0,0.8106151819229126
35,1.0,5.0,15.0,0.5,0.0,15.0,1.0804452498753865
36,1.0,5.0,15.0,0.5,10.0,140.0,0.9708332220713297
37,1.0,5.0,15.0,0.5,100.0,147.0,0.9372130235036215
38,1.0,5.0,15.0,0.5,1000.0,54.0,1.0589408874511719
39,1.0,5.0,15.0,0.5,10000.0,63.0,0.9688053727149963
40,1.0,5.0,15.0,0.7,0.0,130.0,1.0041082700093586
41,1.0,5.0,15.0,0.7,10.0,82.0,1.0481269160906475
42,1.0,5.0,15.0,0.7,100.0,173.0,0.9872148235638937
43,1.0,5.0,15.0,0.7,1000.0,41.0,1.0663704474767048
44,1.0,5.0,15.0,0.7,10000.0,92.0,1.000465452671051
45,1.0,5.0,20.0,0.3,0.0,29.0,1.0810122887293498
46,1.0,5.0,20.0,0.3,10.0,75.0,0.9760227600733439
47,1.0,5.0,20.0,0.3,100.0,30.0,1.078706443309784
48,1.0,5.0,20.0,0.3,1000.0,23.0,1.0782203078269958
49,1.0,5.0,20.0,0.3,10000.0,59.0,0.9586478670438131
50,1.0,5.0,20.0,0.5,0.0,69.0,1.0480050841967266
51,1.0,5.0,20.0,0.5,10.0,142.0,0.9601675271987915
52,1.0,5.0,20.0,0.5,100.0,133.0,0.9507965842882792
53,1.0,5.0,20.0,0.5,1000.0,140.0,0.9123279253641764
54,1.0,5.0,20.0,0.5,10000.0,64.0,0.9715736508369446
55,1.0,5.0,20.0,0.7,0.0,280.0,0.9778384566307068
56,1.0,5.0,20.0,0.7,10.0,172.0,0.959828774134318
57,1.0,5.0,20.0,0.7,100.0,159.0,0.9761096040407816
58,1.0,5.0,20.0,0.7,1000.0,142.0,0.9310693343480428
59,1.0,5.0,20.0,0.7,10000.0,143.0,0.9759881695111593
60,1.0,5.0,25.0,0.3,0.0,22.0,1.0774587591489155
61,1.0,5.0,25.0,0.3,10.0,156.0,0.9518774747848511
62,1.0,5.0,25.0,0.3,100.0,122.0,0.9533289670944214
63,1.0,5.0,25.0,0.3,1000.0,300.0,0.7885622382164001
64,1.0,5.0,25.0,0.3,10000.0,168.0,0.786865214506785
65,1.0,5.0,25.0,0.5,0.0,38.0,1.0709346135457356
66,1.0,5.0,25.0,0.5,10.0,300.0,0.8470459779103597
67,1.0,5.0,25.0,0.5,100.0,130.0,0.9720084468523661
68,1.0,5.0,25.0,0.5,1000.0,197.0,0.9467461109161377
69,1.0,5.0,25.0,0.5,10000.0,72.0,0.9939197897911072
70,1.0,5.0,25.0,0.7,0.0,13.0,1.0940661629041035
71,1.0,5.0,25.0,0.7,10.0,139.0,0.9779336452484131
72,1.0,5.0,25.0,0.7,100.0,159.0,0.9853610396385193
73,1.0,5.0,25.0,0.7,1000.0,47.0,1.0643644332885742
74,1.0,5.0,25.0,0.7,10000.0,108.0,0.9808183709780375
75,1.0,5.0,30.0,0.3,0.0,22.0,1.0905321041742961
76,1.0,5.0,30.0,0.3,10.0,92.0,0.9818807442982992
77,1.0,5.0,30.0,0.3,100.0,114.0,0.9509933789571127
78,1.0,5.0,30.0,0.3,1000.0,22.0,1.0921095609664917
79,1.0,5.0,30.0,0.3,10000.0,49.0,0.9650781750679016
80,1.0,5.0,30.0,0.5,0.0,165.0,0.946779211362203
81,1.0,5.0,30.0,0.5,10.0,231.0,0.8835950096448263
82,1.0,5.0,30.0,0.5,100.0,132.0,0.9595637520154318
83,1.0,5.0,30.0,0.5,1000.0,23.0,1.0882792274157207
84,1.0,5.0,30.0,0.5,10000.0,122.0,0.9436882535616556
85,1.0,5.0,30.0,0.7,0.0,89.0,1.0504614114761353
86,1.0,5.0,30.0,0.7,10.0,209.0,0.9427633086840311
87,1.0,5.0,30.0,0.7,100.0,150.0,0.9792919556299845
88,1.0,5.0,30.0,0.7,1000.0,30.0,1.0943155884742737
89,1.0,5.0,30.0,0.7,10000.0,108.0,0.9665726621945699
90,1.0,5.0,35.0,0.3,0.0,75.0,0.9977583289146423
91,1.0,5.0,35.0,0.3,10.0,182.0,0.9495079318682352
92,1.0,5.0,35.0,0.3,100.0,21.0,1.071772078673045
93,1.0,5.0,35.0,0.3,1000.0,76.0,1.057663341363271
94,1.0,5.0,35.0,0.3,10000.0,217.0,0.8112738728523254
95,1.0,5.0,35.0,0.5,0.0,30.0,1.087429980436961
96,1.0,5.0,35.0,0.5,10.0,227.0,0.8640726407368978
97,1.0,5.0,35.0,0.5,100.0,126.0,0.9604504903157552
98,1.0,5.0,35.0,0.5,1000.0,36.0,1.0739512244860332
99,1.0,5.0,35.0,0.5,10000.0,145.0,0.8886644244194031
100,1.0,5.0,35.0,0.7,0.0,37.0,1.0926784475644429
101,1.0,5.0,35.0,0.7,10.0,157.0,0.9680813749631246
102,1.0,5.0,35.0,0.7,100.0,145.0,0.9842917521794637
103,1.0,5.0,35.0,0.7,1000.0,109.0,1.0570492545763652
104,1.0,5.0,35.0,0.7,10000.0,58.0,1.0402824680010478
105,1.0,5.0,40.0,0.3,0.0,24.0,1.0866257945696514
106,1.0,5.0,40.0,0.3,10.0,188.0,0.9206783771514893
107,1.0,5.0,40.0,0.3,100.0,24.0,1.0811757445335388
108,1.0,5.0,40.0,0.3,1000.0,244.0,0.7700408895810446
109,1.0,5.0,40.0,0.3,10000.0,204.0,0.7778907815615336
110,1.0,5.0,40.0,0.5,0.0,102.0,1.001266598701477
111,1.0,5.0,40.0,0.5,10.0,151.0,0.9550962845484415
112,1.0,5.0,40.0,0.5,100.0,126.0,0.9651489655176798
