,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,212.0,0.22671256959438324
1,1.0,5.0,5.0,0.3,10.0,109.0,0.21381871898969015
2,1.0,5.0,5.0,0.3,100.0,165.0,0.1678029497464498
3,1.0,5.0,5.0,0.3,1000.0,175.0,0.2900744130214055
4,1.0,5.0,5.0,0.3,10000.0,190.0,0.2577153742313385
5,1.0,5.0,5.0,0.5,0.0,219.0,0.38161173462867737
6,1.0,5.0,5.0,0.5,10.0,123.0,0.3441509008407593
7,1.0,5.0,5.0,0.5,100.0,112.0,0.28986358642578125
8,1.0,5.0,5.0,0.5,1000.0,128.0,0.7121356427669525
9,1.0,5.0,5.0,0.5,10000.0,156.0,0.44818248351414997
10,1.0,5.0,5.0,0.7,0.0,125.0,0.6330386102199554
11,1.0,5.0,5.0,0.7,10.0,111.0,0.6157362163066864
12,1.0,5.0,5.0,0.7,100.0,86.0,0.5316217442353567
13,1.0,5.0,5.0,0.7,1000.0,145.0,0.8206344445546468
14,1.0,5.0,5.0,0.7,10000.0,130.0,0.6359862387180328
15,1.0,5.0,10.0,0.3,0.0,122.0,0.16778081903855005
16,1.0,5.0,10.0,0.3,10.0,185.0,0.1643680284420649
17,1.0,5.0,10.0,0.3,100.0,121.0,0.20659024516741434
18,1.0,5.0,10.0,0.3,1000.0,125.0,0.1528438851237297
19,1.0,5.0,10.0,0.3,10000.0,135.0,0.16886148850123087
20,1.0,5.0,10.0,0.5,0.0,112.0,0.2640630056460698
21,1.0,5.0,10.0,0.5,10.0,112.0,0.3065922160943349
22,1.0,5.0,10.0,0.5,100.0,172.0,0.549474835395813
23,1.0,5.0,10.0,0.5,1000.0,76.0,0.33392103513081867
24,1.0,5.0,10.0,0.5,10000.0,162.0,0.21035810311635336
25,1.0,5.0,10.0,0.7,0.0,105.0,0.42902617653210956
26,1.0,5.0,10.0,0.7,10.0,113.0,0.4885868827501933
27,1.0,5.0,10.0,0.7,100.0,88.0,0.7216772437095642
28,1.0,5.0,10.0,0.7,1000.0,70.0,0.5058172047138214
29,1.0,5.0,10.0,0.7,10000.0,139.0,0.4406403700510661
30,1.0,5.0,15.0,0.3,0.0,192.0,0.17872639000415802
31,1.0,5.0,15.0,0.3,10.0,154.0,0.14855128775040308
32,1.0,5.0,15.0,0.3,100.0,148.0,0.14402315765619278
33,1.0,5.0,15.0,0.3,1000.0,164.0,0.1463746428489685
34,1.0,5.0,15.0,0.3,10000.0,162.0,0.1673502375682195
35,1.0,5.0,15.0,0.5,0.0,128.0,0.30012208720048267
36,1.0,5.0,15.0,0.5,10.0,140.0,0.21836193899313608
37,1.0,5.0,15.0,0.5,100.0,127.0,0.24923252562681833
38,1.0,5.0,15.0,0.5,1000.0,154.0,0.20859448115030924
39,1.0,5.0,15.0,0.5,10000.0,116.0,0.24622570971647897
40,1.0,5.0,15.0,0.7,0.0,119.0,0.5269604027271271
41,1.0,5.0,15.0,0.7,10.0,157.0,0.3735208213329315
42,1.0,5.0,15.0,0.7,100.0,121.0,0.4748765528202057
43,1.0,5.0,15.0,0.7,1000.0,108.0,0.4259352684020996
44,1.0,5.0,15.0,0.7,10000.0,137.0,0.47504202524820965
45,1.0,5.0,20.0,0.3,0.0,121.0,0.14158073316017786
46,1.0,5.0,20.0,0.3,10.0,167.0,0.1263107086221377
47,1.0,5.0,20.0,0.3,100.0,102.0,0.14331964403390884
48,1.0,5.0,20.0,0.3,1000.0,127.0,0.22902310887972513
49,1.0,5.0,20.0,0.3,10000.0,99.0,0.14345664034287134
50,1.0,5.0,20.0,0.5,0.0,123.0,0.21081470946470895
51,1.0,5.0,20.0,0.5,10.0,139.0,0.20987405876318613
52,1.0,5.0,20.0,0.5,100.0,123.0,0.23882507781187692
53,1.0,5.0,20.0,0.5,1000.0,76.0,0.29900384942690533
54,1.0,5.0,20.0,0.5,10000.0,114.0,0.24154230952262878
55,1.0,5.0,20.0,0.7,0.0,103.0,0.4717261791229248
56,1.0,5.0,20.0,0.7,10.0,96.0,0.43234963218371075
57,1.0,5.0,20.0,0.7,100.0,123.0,0.4560764829317729
58,1.0,5.0,20.0,0.7,1000.0,108.0,0.4311244984467824
59,1.0,5.0,20.0,0.7,10000.0,122.0,0.3705797294775645
60,1.0,5.0,25.0,0.3,0.0,92.0,0.13447107871373495
61,1.0,5.0,25.0,0.3,10.0,107.0,0.13029590745766959
62,1.0,5.0,25.0,0.3,100.0,117.0,0.15530008574326834
63,1.0,5.0,25.0,0.3,1000.0,126.0,0.21221386889616647
64,1.0,5.0,25.0,0.3,10000.0,156.0,0.15214926501115164
65,1.0,5.0,25.0,0.5,0.0,109.0,0.19962758322556814
66,1.0,5.0,25.0,0.5,10.0,140.0,0.18339713911215463
67,1.0,5.0,25.0,0.5,100.0,151.0,0.2169588953256607
68,1.0,5.0,25.0,0.5,1000.0,89.0,0.2803342441717784
69,1.0,5.0,25.0,0.5,10000.0,142.0,0.2053965081771215
70,1.0,5.0,25.0,0.7,0.0,113.0,0.36423781514167786
71,1.0,5.0,25.0,0.7,10.0,96.0,0.4188749094804128
72,1.0,5.0,25.0,0.7,100.0,87.0,0.45566651225090027
73,1.0,5.0,25.0,0.7,1000.0,58.0,0.44721710681915283
74,1.0,5.0,25.0,0.7,10000.0,81.0,0.41055439909299213
75,1.0,5.0,30.0,0.3,0.0,92.0,0.12923762450615564
76,1.0,5.0,30.0,0.3,10.0,109.0,0.1393591562906901
77,1.0,5.0,30.0,0.3,100.0,110.0,0.17453414698441824
78,1.0,5.0,30.0,0.3,1000.0,92.0,0.2285923014084498
79,1.0,5.0,30.0,0.3,10000.0,135.0,0.13200782984495163
80,1.0,5.0,30.0,0.5,0.0,103.0,0.20862198372681937
81,1.0,5.0,30.0,0.5,10.0,116.0,0.2171225349108378
82,1.0,5.0,30.0,0.5,100.0,87.0,0.277822881937027
83,1.0,5.0,30.0,0.5,1000.0,52.0,0.3080242872238159
84,1.0,5.0,30.0,0.5,10000.0,100.0,0.23302426437536874
85,1.0,5.0,30.0,0.7,0.0,81.0,0.39380936821301776
86,1.0,5.0,30.0,0.7,10.0,48.0,0.46654752890268963
87,1.0,5.0,30.0,0.7,100.0,101.0,0.4745790660381317
88,1.0,5.0,30.0,0.7,1000.0,58.0,0.4384594261646271
89,1.0,5.0,30.0,0.7,10000.0,137.0,0.39004945755004883
90,1.0,5.0,35.0,0.3,0.0,101.0,0.16551279524962106
91,1.0,5.0,35.0,0.3,10.0,86.0,0.14388677229483923
92,1.0,5.0,35.0,0.3,100.0,95.0,0.1459026907881101
93,1.0,5.0,35.0,0.3,1000.0,135.0,0.2015713800986608
94,1.0,5.0,35.0,0.3,10000.0,107.0,0.13521306465069452
95,1.0,5.0,35.0,0.5,0.0,81.0,0.21537979443868002
96,1.0,5.0,35.0,0.5,10.0,85.0,0.24561292926470438
97,1.0,5.0,35.0,0.5,100.0,95.0,0.2100557784239451
98,1.0,5.0,35.0,0.5,1000.0,76.0,0.2943059802055359
99,1.0,5.0,35.0,0.5,10000.0,94.0,0.21721297005812326
100,1.0,5.0,35.0,0.7,0.0,76.0,0.3736495276292165
101,1.0,5.0,35.0,0.7,10.0,42.0,0.4791688124338786
102,1.0,5.0,35.0,0.7,100.0,81.0,0.40958823760350543
103,1.0,5.0,35.0,0.7,1000.0,81.0,0.4201059142748515
104,1.0,5.0,35.0,0.7,10000.0,81.0,0.40912680824597675
105,1.0,5.0,40.0,0.3,0.0,92.0,0.13348156213760376
106,1.0,5.0,40.0,0.3,10.0,136.0,0.14095637450615564
107,1.0,5.0,40.0,0.3,100.0,121.0,0.1534175549944242
108,1.0,5.0,40.0,0.3,1000.0,134.0,0.16879964371522269
109,1.0,5.0,40.0,0.3,10000.0,126.0,0.13890255987644196
110,1.0,5.0,40.0,0.5,0.0,101.0,0.20678123831748962
111,1.0,5.0,40.0,0.5,10.0,136.0,0.1999964863061905
112,1.0,5.0,40.0,0.5,100.0,122.0,0.22323906421661377
113,1.0,5.0,40.0,0.5,1000.0,68.0,0.32380441824595135
114,1.0,5.0,40.0,0.5,10000.0,58.0,0.30864327649275464
115,1.0,5.0,40.0,0.7,0.0,101.0,0.36966262261072796
116,1.0,5.0,40.0,0.7,10.0,98.0,0.36602593461672467
117,1.0,5.0,40.0,0.7,100.0,129.0,0.39248282710711163
118,1.0,5.0,40.0,0.7,1000.0,45.0,0.4781317114830017
119,1.0,5.0,40.0,0.7,10000.0,58.0,0.5201051930586497
120,1.0,5.0,45.0,0.3,0.0,92.0,0.137482816974322
121,1.0,5.0,45.0,0.3,10.0,123.0,0.1480004241069158
122,1.0,5.0,45.0,0.3,100.0,85.0,0.14637252936760584
123,1.0,5.0,45.0,0.3,1000.0,60.0,0.243800217906634
124,1.0,5.0,45.0,0.3,10000.0,109.0,0.13763000816106796
125,1.0,5.0,45.0,0.5,0.0,82.0,0.21863381564617157
126,1.0,5.0,45.0,0.5,10.0,113.0,0.27253275612990063
127,1.0,5.0,45.0,0.5,100.0,87.0,0.21883645157019296
128,1.0,5.0,45.0,0.5,1000.0,114.0,0.2898401121298472
129,1.0,5.0,45.0,0.5,10000.0,108.0,0.21236248314380646
130,1.0,5.0,45.0,0.7,0.0,116.0,0.3670348624388377
131,1.0,5.0,45.0,0.7,10.0,49.0,0.4880598982175191
132,1.0,5.0,45.0,0.7,100.0,133.0,0.37726824482282
133,1.0,5.0,45.0,0.7,1000.0,52.0,0.45276713371276855
134,1.0,5.0,45.0,0.7,10000.0,131.0,0.3142724484205246
135,1.0,5.0,50.0,0.3,0.0,111.0,0.14119656880696616
136,1.0,5.0,50.0,0.3,10.0,107.0,0.15875471631685892
137,1.0,5.0,50.0,0.3,100.0,85.0,0.15177619208892187
138,1.0,5.0,50.0,0.3,1000.0,92.0,0.23446672161420187
139,1.0,5.0,50.0,0.3,10000.0,141.0,0.15614768862724304
140,1.0,5.0,50.0,0.5,0.0,102.0,0.23425886034965515
141,1.0,5.0,50.0,0.5,10.0,96.0,0.2598708818356196
142,1.0,5.0,50.0,0.5,100.0,84.0,0.2458907018105189
143,1.0,5.0,50.0,0.5,1000.0,72.0,0.3080148895581563
144,1.0,5.0,50.0,0.5,10000.0,64.0,0.2979820470015208
145,1.0,5.0,50.0,0.7,0.0,114.0,0.435435692469279
146,1.0,5.0,50.0,0.7,10.0,133.0,0.4356060226758321
147,1.0,5.0,50.0,0.7,100.0,117.0,0.42084166407585144
148,1.0,5.0,50.0,0.7,1000.0,36.0,0.4453706343968709
149,1.0,5.0,50.0,0.7,10000.0,63.0,0.4596823751926422
150,2.0,5.0,5.0,0.3,0.0,169.0,0.16950117548306784
151,2.0,5.0,5.0,0.3,10.0,266.0,0.5673835972944895
152,2.0,5.0,5.0,0.3,100.0,174.0,0.18389851848284403
153,2.0,5.0,5.0,0.3,1000.0,191.0,0.23473434150218964
154,2.0,5.0,5.0,0.3,10000.0,129.0,0.18167327841122946
155,2.0,5.0,5.0,0.5,0.0,146.0,0.28373263279596966
156,2.0,5.0,5.0,0.5,10.0,264.0,0.6513237953186035
157,2.0,5.0,5.0,0.5,100.0,107.0,0.3234570274750392
