,train,val,test
1754,0.6167764530492209,0.5424428151408338,0.3977811777676399
780,0.8125427397253746,0.6409108153791903,0.26109432853540815
1756,0.6406353600000723,0.48542002607359447,0.6254181840487353
393,0.7645909041572222,0.6750544592964993,0.7266305422302153
297,0.20525142604652402,0.1550931862454794,0.15100331563006764
1249,0.35183416414654145,-1.655671547162585,-41.940880836546356
885,0.6151961847191294,0.6181269287063329,0.3141386605292078
1634,0.582572405974013,0.5869493369773957,0.5636859179719387
938,0.550391816383556,0.3510022175602425,0.24901375117277802
362,0.8354347807518371,0.506821440177943,0.688107240162472
939,0.5461479884713633,-0.21479572269812586,-3.62173849354041
958,0.022990370009669192,-0.07715676328434729,-0.2364915660233946
492,0.1979080437568832,0.0745840039846477,-0.023921813108044532
1112,0.6162691738149617,0.5217539010281973,0.593697061981441
497,0.49115678418347863,0.5366224150233891,0.4457220889698398
601,0.4594862211320948,0.26598716934599353,-0.05888312178637545
63,0.7031209144476048,0.7503119363102568,0.7579146248652683
1017,0.6326719626990871,0.6843249269971949,0.6286731352425544
1739,0.9003452522067426,0.7890358524139978,0.7518111031833428
542,0.9072084107560016,0.9310517580481027,0.9311515273431494
1122,0.7789813669306281,0.8534769637939237,0.7921567144692783
837,0.9490724664863881,0.8392623484773798,0.14136247752238762
292,0.5327555835722171,0.602915442118579,0.6452407904945963
529,0.6714064124092881,0.720188506316604,0.6030927169517439
1869,0.35515430895639355,0.3987566755171753,0.19975503889073698
319,0.9151206753704626,0.8956232669461828,0.89837121486187
131,0.4886843685201715,0.4927572254493876,0.2862009197404193
398,0.5497424842303026,0.5643703442853251,0.5472601905176554
1121,0.5703018716319719,0.3626451880913094,0.5667930984750881
1655,0.7601930912974222,0.6421171525628242,0.6241929895659577
1654,0.7311433500630724,0.6975153973927326,0.7534349091707085
1848,0.3858430378052242,0.25137018136686484,-0.007722818291686417
423,0.8327411824009147,0.7982429153934503,0.8723684569534267
536,0.5811445172155927,0.6613242846999572,0.6441593912399881
1761,0.7112403875931197,0.5838618784797308,0.6903083190802435
385,0.7695051906244255,0.6609668118126975,0.6435612351350646
1086,0.14494706736870588,-0.009275271056378376,0.011424222234220016
204,0.9135571994696725,0.8634777349116775,0.48841966054202957
390,0.7267856839641322,0.7035982301497928,0.5997946053515347
1067,0.385523418931494,0.29698274862319674,0.4667723852101028
473,0.6339004583701962,0.7074652386726282,0.7082844137007893
882,0.7976029831419484,0.7646066433820816,0.4405796335735084
1714,0.7448226648804066,0.5818467540110642,0.5788594136096957
1237,0.5895603299446108,0.4494550869696292,0.34585123831453446
451,0.4565527836014366,0.25344581115700004,0.3978103274333694
55,0.5312665417074982,0.6861944188894455,0.619794862485181
784,0.9221564666127484,0.8206248421710938,0.5826080678768696
597,0.2840161912010979,-0.517097240106049,-1.1748557017420445
307,0.19967923215730277,0.02252735897364111,0.049357931766882635
1101,0.17976595628587588,0.1811073242091782,0.10407809877832264
893,0.698632675489794,0.5745854347153289,0.27056687633568766
1864,0.09900296508283968,-0.12218660468706077,-0.054671419657436715
415,0.9455337882435152,0.9722720393700363,0.8638684043982601
1755,0.5991202439269369,0.46184250281587635,0.487379190964615
300,0.6008933570314707,0.07620292644857818,0.4478333751433501
355,0.8430137274328801,0.8489313143470824,0.8430926740478166
895,0.9653953546607421,0.7263943835962353,0.965952072328921
1703,0.3759348866329396,0.2341153311426647,0.03158980897544228
953,0.2427132831879657,0.000126786469496043,0.05949649814178137
399,0.8999668138195511,0.9035128136040436,0.7688806822063721
1744,0.798732528415424,0.6449383567297851,0.6990540290938017
575,0.8048616873977905,0.6248361300856999,0.7407446831863891
1753,0.8822374431424396,0.8301169418955994,0.8856361628371867
1125,0.5703018716319719,0.3626451880913094,0.5667930984750881
1036,0.3611735565168884,0.344408104567968,0.3833229664746949
1752,0.9121585037378961,0.8669406990850836,0.8909197547603529
884,0.5816652950394507,0.6920761245284438,0.7035630830830514
1587,0.5671019265381732,0.4520344484157497,0.36960302216150087
421,0.6535580020501808,0.5940311372288958,0.4183137188218161
572,0.16499514131422277,0.7720549800503015,0.6010795774030074
449,0.760437132429113,0.8333520373556148,0.7936300400607432
7313,0.791577181312032,0.7083771296738043,0.8042130493950042
541,0.21661816110626453,0.1566461685533833,0.22761111527791056
60,0.7789350928405206,0.8483556309589841,0.7601772035749408
372,0.8637160136864996,0.880089285600535,0.8856792497571164
509,0.7106675743473483,0.6935970897064421,0.6540940520375451
1042,0.26135196275585004,0.0648977642673142,0.08885190748840821
456,0.7959000596184009,0.737857773846384,0.2515579914960978
798,0.9486925312841392,0.9666112316293148,0.45574743107057825
1192,0.9747567769190759,0.9777164366554982,0.930235961192195
1586,0.8782178445409313,0.8507890527514677,0.8014830393829488
