,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,140.0,0.4949346076076229
1,1.0,5.0,5.0,0.3,10.0,106.0,0.46197079836080474
2,1.0,5.0,5.0,0.3,100.0,76.0,0.5089928042143583
3,1.0,5.0,5.0,0.3,1000.0,121.0,0.5378081997235616
4,1.0,5.0,5.0,0.3,10000.0,157.0,0.4748389068990946
5,1.0,5.0,5.0,0.5,0.0,103.0,0.6826795103649298
6,1.0,5.0,5.0,0.5,10.0,69.0,0.6469126790761948
7,1.0,5.0,5.0,0.5,100.0,150.0,0.5719410330057144
8,1.0,5.0,5.0,0.5,1000.0,200.0,0.9766517585764328
9,1.0,5.0,5.0,0.5,10000.0,101.0,0.7486596840123335
10,1.0,5.0,5.0,0.7,0.0,84.0,0.9086386188864708
11,1.0,5.0,5.0,0.7,10.0,61.0,0.8934855119635662
12,1.0,5.0,5.0,0.7,100.0,86.0,0.8108618948608637
13,1.0,5.0,5.0,0.7,1000.0,200.0,1.0394635740667582
14,1.0,5.0,5.0,0.7,10000.0,91.0,0.8824984890719255
15,1.0,5.0,10.0,0.3,0.0,93.0,0.4627324373771747
16,1.0,5.0,10.0,0.3,10.0,76.0,0.5235338006168604
17,1.0,5.0,10.0,0.3,100.0,189.0,0.4152466485587259
18,1.0,5.0,10.0,0.3,1000.0,176.0,0.4150309149796764
19,1.0,5.0,10.0,0.3,10000.0,195.0,0.4663829791049163
20,1.0,5.0,10.0,0.5,0.0,73.0,0.6015604520216584
21,1.0,5.0,10.0,0.5,10.0,86.0,0.5774786608914534
22,1.0,5.0,10.0,0.5,100.0,125.0,0.5862530854841074
23,1.0,5.0,10.0,0.5,1000.0,96.0,0.5295677048464617
24,1.0,5.0,10.0,0.5,10000.0,90.0,0.5495918386926254
25,1.0,5.0,10.0,0.7,0.0,92.0,0.7844004419942697
26,1.0,5.0,10.0,0.7,10.0,78.0,0.7184703828146061
27,1.0,5.0,10.0,0.7,100.0,107.0,0.7803577507535616
28,1.0,5.0,10.0,0.7,1000.0,68.0,0.7125199014941851
29,1.0,5.0,10.0,0.7,10000.0,108.0,0.6942289086679617
30,1.0,5.0,15.0,0.3,0.0,131.0,0.42392747445652884
31,1.0,5.0,15.0,0.3,10.0,75.0,0.5240878307571014
32,1.0,5.0,15.0,0.3,100.0,74.0,0.3923253817483783
33,1.0,5.0,15.0,0.3,1000.0,104.0,0.4712163396179676
34,1.0,5.0,15.0,0.3,10000.0,146.0,0.490292401984334
35,1.0,5.0,15.0,0.5,0.0,79.0,0.5866158585995436
36,1.0,5.0,15.0,0.5,10.0,147.0,0.5413405081878105
37,1.0,5.0,15.0,0.5,100.0,67.0,0.47900034952908754
38,1.0,5.0,15.0,0.5,1000.0,67.0,0.5262861748536428
39,1.0,5.0,15.0,0.5,10000.0,65.0,0.6106041142096122
40,1.0,5.0,15.0,0.7,0.0,102.0,0.8027458395808935
41,1.0,5.0,15.0,0.7,10.0,52.0,0.7671109332392613
42,1.0,5.0,15.0,0.7,100.0,81.0,0.757766210163633
43,1.0,5.0,15.0,0.7,1000.0,79.0,0.6808496080338955
44,1.0,5.0,15.0,0.7,10000.0,78.0,0.7655757876733938
45,1.0,5.0,20.0,0.3,0.0,92.0,0.43664176979412633
46,1.0,5.0,20.0,0.3,10.0,75.0,0.49290805868804455
47,1.0,5.0,20.0,0.3,100.0,134.0,0.38156362312535447
48,1.0,5.0,20.0,0.3,1000.0,74.0,0.4859086573123932
49,1.0,5.0,20.0,0.3,10000.0,68.0,0.5073691755533218
50,1.0,5.0,20.0,0.5,0.0,97.0,0.486942067121466
51,1.0,5.0,20.0,0.5,10.0,63.0,0.544770440707604
52,1.0,5.0,20.0,0.5,100.0,106.0,0.43522245064377785
53,1.0,5.0,20.0,0.5,1000.0,59.0,0.552860552445054
54,1.0,5.0,20.0,0.5,10000.0,61.0,0.5467175437758366
55,1.0,5.0,20.0,0.7,0.0,59.0,0.7685681333144506
56,1.0,5.0,20.0,0.7,10.0,67.0,0.6808225853989521
57,1.0,5.0,20.0,0.7,100.0,106.0,0.6826212809731563
58,1.0,5.0,20.0,0.7,1000.0,80.0,0.6416989328960577
59,1.0,5.0,20.0,0.7,10000.0,64.0,0.6835680243869623
60,1.0,5.0,25.0,0.3,0.0,84.0,0.43750707277407247
61,1.0,5.0,25.0,0.3,10.0,77.0,0.4927417778720458
62,1.0,5.0,25.0,0.3,100.0,159.0,0.39917430623124045
63,1.0,5.0,25.0,0.3,1000.0,83.0,0.5047546898325285
64,1.0,5.0,25.0,0.3,10000.0,66.0,0.5054373194773992
65,1.0,5.0,25.0,0.5,0.0,84.0,0.5270103737711906
66,1.0,5.0,25.0,0.5,10.0,57.0,0.5486701726913452
67,1.0,5.0,25.0,0.5,100.0,76.0,0.5604397989809513
68,1.0,5.0,25.0,0.5,1000.0,78.0,0.5417807456105947
69,1.0,5.0,25.0,0.5,10000.0,68.0,0.542879480868578
70,1.0,5.0,25.0,0.7,0.0,69.0,0.641488196949164
71,1.0,5.0,25.0,0.7,10.0,53.0,0.7061044722795486
72,1.0,5.0,25.0,0.7,100.0,95.0,0.6694531260679165
73,1.0,5.0,25.0,0.7,1000.0,79.0,0.6453122142702341
74,1.0,5.0,25.0,0.7,10000.0,64.0,0.651481045410037
75,1.0,5.0,30.0,0.3,0.0,79.0,0.3996065991620223
76,1.0,5.0,30.0,0.3,10.0,85.0,0.5151176222910484
77,1.0,5.0,30.0,0.3,100.0,144.0,0.4994011564801137
78,1.0,5.0,30.0,0.3,1000.0,47.0,0.5041981289784113
79,1.0,5.0,30.0,0.3,10000.0,80.0,0.49308424567182857
80,1.0,5.0,30.0,0.5,0.0,59.0,0.45685178445031244
81,1.0,5.0,30.0,0.5,10.0,66.0,0.560687106102705
82,1.0,5.0,30.0,0.5,100.0,49.0,0.5932398531585932
83,1.0,5.0,30.0,0.5,1000.0,69.0,0.5417320436487595
84,1.0,5.0,30.0,0.5,10000.0,55.0,0.5520926142732302
85,1.0,5.0,30.0,0.7,0.0,59.0,0.704340402657787
86,1.0,5.0,30.0,0.7,10.0,40.0,0.7210766157756249
87,1.0,5.0,30.0,0.7,100.0,49.0,0.7369856610894203
88,1.0,5.0,30.0,0.7,1000.0,52.0,0.6624731887131929
89,1.0,5.0,30.0,0.7,10000.0,55.0,0.6828838667521874
90,1.0,5.0,35.0,0.3,0.0,84.0,0.4110504149769743
91,1.0,5.0,35.0,0.3,10.0,73.0,0.4863301981240511
92,1.0,5.0,35.0,0.3,100.0,200.0,0.38269062495479983
93,1.0,5.0,35.0,0.3,1000.0,112.0,0.4744506111989419
94,1.0,5.0,35.0,0.3,10000.0,56.0,0.5024714122215906
95,1.0,5.0,35.0,0.5,0.0,100.0,0.4697923017665744
96,1.0,5.0,35.0,0.5,10.0,66.0,0.5714580242832502
97,1.0,5.0,35.0,0.5,100.0,48.0,0.5875537289927403
98,1.0,5.0,35.0,0.5,1000.0,83.0,0.5206946755448977
99,1.0,5.0,35.0,0.5,10000.0,92.0,0.535909017547965
100,1.0,5.0,35.0,0.7,0.0,100.0,0.5842316976437966
101,1.0,5.0,35.0,0.7,10.0,66.0,0.7112962305545807
102,1.0,5.0,35.0,0.7,100.0,56.0,0.7006480488926172
103,1.0,5.0,35.0,0.7,1000.0,69.0,0.6405811558167139
104,1.0,5.0,35.0,0.7,10000.0,76.0,0.6805791221559048
105,1.0,5.0,40.0,0.3,0.0,80.0,0.4115630801146229
106,1.0,5.0,40.0,0.3,10.0,71.0,0.4575395764162143
107,1.0,5.0,40.0,0.3,100.0,92.0,0.4540855512022972
108,1.0,5.0,40.0,0.3,1000.0,53.0,0.5072716095795234
109,1.0,5.0,40.0,0.3,10000.0,157.0,0.4027431681752205
110,1.0,5.0,40.0,0.5,0.0,80.0,0.46745827204237383
111,1.0,5.0,40.0,0.5,10.0,110.0,0.521110234161218
112,1.0,5.0,40.0,0.5,100.0,92.0,0.5604976372172435
113,1.0,5.0,40.0,0.5,1000.0,53.0,0.5568968088676532
114,1.0,5.0,40.0,0.5,10000.0,87.0,0.5430349794526895
115,1.0,5.0,40.0,0.7,0.0,80.0,0.6159837357699871
116,1.0,5.0,40.0,0.7,10.0,51.0,0.7077959428230921
117,1.0,5.0,40.0,0.7,100.0,58.0,0.73048589254419
118,1.0,5.0,40.0,0.7,1000.0,40.0,0.6990677720556656
119,1.0,5.0,40.0,0.7,10000.0,68.0,0.6759870145469904
120,1.0,5.0,45.0,0.3,0.0,99.0,0.42650539552172023
121,1.0,5.0,45.0,0.3,10.0,154.0,0.4100457501287262
122,1.0,5.0,45.0,0.3,100.0,115.0,0.4042348029712836
123,1.0,5.0,45.0,0.3,1000.0,42.0,0.5048103276640177
124,1.0,5.0,45.0,0.3,10000.0,191.0,0.3911648743475477
125,1.0,5.0,45.0,0.5,0.0,70.0,0.5349881487588087
126,1.0,5.0,45.0,0.5,10.0,37.0,0.6165922128905853
127,1.0,5.0,45.0,0.5,100.0,109.0,0.48071277793496847
128,1.0,5.0,45.0,0.5,1000.0,54.0,0.5343961138278246
129,1.0,5.0,45.0,0.5,10000.0,78.0,0.5334833475450674
130,1.0,5.0,45.0,0.7,0.0,71.0,0.6741184995820125
131,1.0,5.0,45.0,0.7,10.0,49.0,0.7722127294788758
132,1.0,5.0,45.0,0.7,100.0,134.0,0.626450402662158
133,1.0,5.0,45.0,0.7,1000.0,50.0,0.6661395579576492
134,1.0,5.0,45.0,0.7,10000.0,67.0,0.6593816559761763
135,1.0,5.0,50.0,0.3,0.0,97.0,0.40001745863507193
136,1.0,5.0,50.0,0.3,10.0,67.0,0.4745406818886598
137,1.0,5.0,50.0,0.3,100.0,128.0,0.3895062762312591
138,1.0,5.0,50.0,0.3,1000.0,85.0,0.49110985981921357
139,1.0,5.0,50.0,0.3,10000.0,87.0,0.4989817527433236
140,1.0,5.0,50.0,0.5,0.0,97.0,0.46297242275128764
141,1.0,5.0,50.0,0.5,10.0,49.0,0.5829354158292214
142,1.0,5.0,50.0,0.5,100.0,55.0,0.5983348513642947
143,1.0,5.0,50.0,0.5,1000.0,43.0,0.5558948796242476
144,1.0,5.0,50.0,0.5,10000.0,55.0,0.5538480797161659
145,1.0,5.0,50.0,0.7,0.0,106.0,0.6283968382825454
146,1.0,5.0,50.0,0.7,10.0,40.0,0.7489966681847969
147,1.0,5.0,50.0,0.7,100.0,70.0,0.7135376359025637
148,1.0,5.0,50.0,0.7,1000.0,28.0,0.6915413234382868
