,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,25.0,10.0,0.3,0.0,17.0,0.07167751962939899
1,1.0,25.0,10.0,0.3,10.0,18.0,0.075942932938536
2,1.0,25.0,10.0,0.3,100.0,70.0,0.07136058465888102
3,1.0,25.0,10.0,0.3,1000.0,38.0,0.07089654325197141
4,1.0,25.0,10.0,0.3,10000.0,12.0,0.07212633577485879
5,1.0,25.0,15.0,0.3,0.0,49.0,0.0721698235720396
6,1.0,25.0,15.0,0.3,10.0,141.0,0.06861267207811277
7,1.0,25.0,15.0,0.3,100.0,68.0,0.07161044950286548
8,1.0,25.0,15.0,0.3,1000.0,14.0,0.0719314484546582
9,1.0,25.0,15.0,0.3,10000.0,30.0,0.07423696449647348
10,1.0,25.0,20.0,0.3,0.0,30.0,0.07573670987039804
11,1.0,25.0,20.0,0.3,10.0,34.0,0.07374627112100522
12,1.0,25.0,20.0,0.3,100.0,37.0,0.07461530063301325
13,1.0,25.0,20.0,0.3,1000.0,21.0,0.07550374045968056
14,1.0,25.0,20.0,0.3,10000.0,92.0,0.06791033471624057
15,2.0,25.0,10.0,0.3,0.0,16.0,0.07174540838847558
16,2.0,25.0,10.0,0.3,10.0,15.0,0.07173514055709045
17,2.0,25.0,10.0,0.3,100.0,21.0,0.07145931851118803
18,2.0,25.0,10.0,0.3,1000.0,11.0,0.07137418755640586
19,2.0,25.0,10.0,0.3,10000.0,11.0,0.07143650731692712
20,2.0,25.0,15.0,0.3,0.0,19.0,0.07183206391831239
21,2.0,25.0,15.0,0.3,10.0,14.0,0.07199180126190186
22,2.0,25.0,15.0,0.3,100.0,11.0,0.0714921069641908
23,2.0,25.0,15.0,0.3,1000.0,15.0,0.07143526058644056
24,2.0,25.0,15.0,0.3,10000.0,77.0,0.05786331929266453
25,2.0,25.0,20.0,0.3,0.0,14.0,0.0720057962462306
26,2.0,25.0,20.0,0.3,10.0,13.0,0.07189793170740207
27,2.0,25.0,20.0,0.3,100.0,13.0,0.0718252786124746
28,2.0,25.0,20.0,0.3,1000.0,13.0,0.07200798050810893
29,2.0,25.0,20.0,0.3,10000.0,50.0,0.0596237995972236
30,1.0,30.0,10.0,0.3,0.0,28.0,0.07551001695295174
31,1.0,30.0,10.0,0.3,10.0,12.0,0.07122780165324609
32,1.0,30.0,10.0,0.3,100.0,38.0,0.07082138024270535
33,1.0,30.0,10.0,0.3,1000.0,39.0,0.07436668903877337
34,1.0,30.0,10.0,0.3,10000.0,109.0,0.05470557790249586
35,1.0,30.0,15.0,0.3,0.0,42.0,0.07328981161117554
36,1.0,30.0,15.0,0.3,10.0,30.0,0.07160103724648555
37,1.0,30.0,15.0,0.3,100.0,37.0,0.0755284729724129
38,1.0,30.0,15.0,0.3,1000.0,11.0,0.0721747453014056
39,1.0,30.0,15.0,0.3,10000.0,148.0,0.051519316931565605
40,1.0,30.0,20.0,0.3,0.0,56.0,0.07120551851888497
41,1.0,30.0,20.0,0.3,10.0,50.0,0.07270444153497617
42,1.0,30.0,20.0,0.3,100.0,59.0,0.06824950377146403
43,1.0,30.0,20.0,0.3,1000.0,41.0,0.07159859004120032
44,1.0,30.0,20.0,0.3,10000.0,88.0,0.06881678942590952
45,2.0,30.0,10.0,0.3,0.0,35.0,0.071995098143816
46,2.0,30.0,10.0,0.3,10.0,12.0,0.0716156642884016
47,2.0,30.0,10.0,0.3,100.0,15.0,0.0714878694464763
48,2.0,30.0,10.0,0.3,1000.0,53.0,0.07226693102469046
49,2.0,30.0,10.0,0.3,10000.0,79.0,0.057293785425523915
50,2.0,30.0,15.0,0.3,0.0,16.0,0.07191551849246025
51,2.0,30.0,15.0,0.3,10.0,13.0,0.07163651970525582
52,2.0,30.0,15.0,0.3,100.0,15.0,0.0713672402004401
53,2.0,30.0,15.0,0.3,1000.0,11.0,0.07139257279535134
54,2.0,30.0,15.0,0.3,10000.0,11.0,0.07142718012134235
55,2.0,30.0,20.0,0.3,0.0,13.0,0.07198489053795736
56,2.0,30.0,20.0,0.3,10.0,19.0,0.07414438451329868
57,2.0,30.0,20.0,0.3,100.0,70.0,0.06866650748997927
58,2.0,30.0,20.0,0.3,1000.0,12.0,0.07185125288863976
59,2.0,30.0,20.0,0.3,10000.0,14.0,0.07156942474345367
60,1.0,35.0,10.0,0.3,0.0,12.0,0.07200953022887309
61,1.0,35.0,10.0,0.3,10.0,38.0,0.07141764772435029
62,1.0,35.0,10.0,0.3,100.0,68.0,0.06927345010141532
63,1.0,35.0,10.0,0.3,1000.0,34.0,0.07321405628075202
64,1.0,35.0,10.0,0.3,10000.0,82.0,0.07044885183374087
65,1.0,35.0,15.0,0.3,0.0,62.0,0.0709463454162081
66,1.0,35.0,15.0,0.3,10.0,86.0,0.06547118661304314
67,1.0,35.0,15.0,0.3,100.0,51.0,0.07177446937809388
68,1.0,35.0,15.0,0.3,1000.0,46.0,0.07066040889670451
69,1.0,35.0,15.0,0.3,10000.0,12.0,0.07407383341342211
70,1.0,35.0,20.0,0.3,0.0,38.0,0.07691315499444802
71,1.0,35.0,20.0,0.3,10.0,32.0,0.07773425740500291
72,1.0,35.0,20.0,0.3,100.0,79.0,0.07110610045492649
73,1.0,35.0,20.0,0.3,1000.0,42.0,0.07072630804032087
74,1.0,35.0,20.0,0.3,10000.0,86.0,0.06575185619294643
75,2.0,35.0,10.0,0.3,0.0,28.0,0.07115649556120236
76,2.0,35.0,10.0,0.3,10.0,15.0,0.07150609356661637
77,2.0,35.0,10.0,0.3,100.0,53.0,0.0697802413875858
78,2.0,35.0,10.0,0.3,1000.0,40.0,0.07181202806532383
79,2.0,35.0,10.0,0.3,10000.0,15.0,0.0716684606547157
80,2.0,35.0,15.0,0.3,0.0,11.0,0.07176496957739194
81,2.0,35.0,15.0,0.3,10.0,128.0,0.058489768455425896
82,2.0,35.0,15.0,0.3,100.0,14.0,0.0721816485747695
83,2.0,35.0,15.0,0.3,1000.0,11.0,0.07162275599936645
84,2.0,35.0,15.0,0.3,10000.0,13.0,0.07151775031040113
85,2.0,35.0,20.0,0.3,0.0,12.0,0.07145205419510603
86,2.0,35.0,20.0,0.3,10.0,11.0,0.07166592652599017
87,2.0,35.0,20.0,0.3,100.0,23.0,0.07161334250122309
88,2.0,35.0,20.0,0.3,1000.0,13.0,0.07172239540765683
89,2.0,35.0,20.0,0.3,10000.0,113.0,0.05474462080746889
