param_id,num_layers,hidden1,hidden2,dropout,epochs_trained,val_error
186,1.0,20.0,15.0,0.3,63.6,0.39989670527478055
432,1.0,40.0,25.0,0.3,53.4,0.3999768554543455
426,1.0,40.0,15.0,0.3,43.6,0.4003340972897907
177,2.0,15.0,50.0,0.3,61.4,0.4005834351914624
562,1.0,50.0,40.0,0.5,68.6,0.4008110684653123
255,1.0,25.0,30.0,0.3,71.0,0.40119158308953046
552,1.0,50.0,25.0,0.3,52.4,0.40123941649993256
225,2.0,20.0,30.0,0.3,51.2,0.4017959172216554
536,2.0,45.0,45.0,0.7,72.4,0.4019975608214736
468,2.0,40.0,35.0,0.3,60.2,0.4020492480757335
558,1.0,50.0,35.0,0.3,49.6,0.40232473763947685
507,1.0,45.0,50.0,0.3,52.2,0.4026359599083662
490,1.0,45.0,20.0,0.5,69.4,0.4027832391361395
342,2.0,30.0,25.0,0.3,73.2,0.4029819170323511
226,2.0,20.0,30.0,0.5,69.8,0.4030298048940798
366,1.0,35.0,15.0,0.3,45.0,0.4033408523847659
198,1.0,20.0,35.0,0.3,60.6,0.4047799947361151
150,2.0,15.0,5.0,0.3,65.4,0.4048589686242242
171,2.0,15.0,40.0,0.3,81.4,0.404995729898413
381,1.0,35.0,40.0,0.3,54.0,0.40550396870821714
207,1.0,20.0,50.0,0.3,54.6,0.40590606207648905
135,1.0,15.0,30.0,0.3,74.2,0.4059955992425481
465,2.0,40.0,30.0,0.3,54.2,0.40605752443273857
132,1.0,15.0,25.0,0.3,76.6,0.4063016168462733
111,2.0,10.0,40.0,0.3,66.8,0.406358111773928
565,1.0,50.0,45.0,0.5,61.0,0.4064885827402273
201,1.0,20.0,40.0,0.3,68.6,0.4065509704872966
321,1.0,30.0,40.0,0.3,65.6,0.40655223938326035
385,1.0,35.0,45.0,0.5,63.8,0.40670298586289083
376,1.0,35.0,30.0,0.5,65.4,0.4069718452791372
561,1.0,50.0,40.0,0.3,48.6,0.40726188595096263
81,1.0,10.0,40.0,0.3,110.2,0.4073358125363787
144,1.0,15.0,45.0,0.3,76.6,0.40741719827055933
378,1.0,35.0,35.0,0.3,45.0,0.40758310646439594
372,1.0,35.0,25.0,0.3,57.6,0.4082419565568367
438,1.0,40.0,35.0,0.3,72.2,0.4085302270328005
108,2.0,10.0,35.0,0.3,75.0,0.40871861753985284
249,1.0,25.0,20.0,0.3,61.8,0.40931363416214783
66,1.0,10.0,15.0,0.3,85.8,0.4093659703309337
492,1.0,45.0,25.0,0.3,52.4,0.41022249584396675
486,1.0,45.0,15.0,0.3,55.8,0.41032017339020965
313,1.0,30.0,25.0,0.5,70.8,0.41063952101394535
153,2.0,15.0,10.0,0.3,57.6,0.4106463965959847
495,1.0,45.0,30.0,0.3,54.8,0.41073122906188164
504,1.0,45.0,45.0,0.3,51.2,0.41152170778562625
168,2.0,15.0,35.0,0.3,57.6,0.41178385779882465
339,2.0,30.0,20.0,0.3,51.6,0.41188311210523043
75,1.0,10.0,30.0,0.3,88.2,0.41207481504728394
369,1.0,35.0,20.0,0.3,43.4,0.41225178608049945
553,1.0,50.0,25.0,0.5,44.2,0.4125226026400924
517,2.0,45.0,15.0,0.5,51.2,0.41255182831858594
316,1.0,30.0,30.0,0.5,67.4,0.4133220016335447
358,2.0,30.0,50.0,0.5,69.2,0.4134465997107327
163,2.0,15.0,25.0,0.5,69.0,0.413634635011355
429,1.0,40.0,20.0,0.3,59.0,0.4138015730927388
373,1.0,35.0,25.0,0.5,69.2,0.4139020326857765
231,2.0,20.0,40.0,0.3,59.8,0.4139615311597784
328,1.0,30.0,50.0,0.5,69.4,0.41424891750017795
205,1.0,20.0,45.0,0.5,77.6,0.4142634964858492
129,1.0,15.0,20.0,0.3,65.2,0.41438768040388824
388,1.0,35.0,50.0,0.5,63.8,0.4144289909861982
348,2.0,30.0,35.0,0.3,52.4,0.41536382362246516
414,2.0,35.0,45.0,0.3,53.6,0.41570185385644437
117,2.0,10.0,50.0,0.3,79.0,0.41573365774626525
502,1.0,45.0,40.0,0.5,65.2,0.41612138866136467
589,2.0,50.0,35.0,0.5,59.8,0.41613117627178636
349,2.0,30.0,35.0,0.5,52.4,0.4162298885484536
483,1.0,45.0,10.0,0.3,48.2,0.41657311475525294
114,2.0,10.0,45.0,0.3,79.0,0.41778325736522676
180,1.0,20.0,5.0,0.3,80.8,0.4179087362562616
363,1.0,35.0,10.0,0.3,55.6,0.41816269550472496
580,2.0,50.0,20.0,0.5,47.0,0.4187222796802719
148,1.0,15.0,50.0,0.5,93.8,0.41881349055717393
187,1.0,20.0,15.0,0.5,69.2,0.4194406675795713
501,1.0,45.0,40.0,0.3,50.6,0.4194500599987805
579,2.0,50.0,20.0,0.3,58.6,0.4198248664538065
100,2.0,10.0,20.0,0.5,78.6,0.4200573207189639
588,2.0,50.0,35.0,0.3,39.8,0.42007787891974047
474,2.0,40.0,45.0,0.3,51.8,0.4201821891590953
453,2.0,40.0,10.0,0.3,52.6,0.4203180181483428
549,1.0,50.0,20.0,0.3,56.8,0.42041943302998935
472,2.0,40.0,40.0,0.5,53.8,0.42066397822151574
72,1.0,10.0,25.0,0.3,82.8,0.42088614177579675
208,1.0,20.0,50.0,0.5,95.2,0.42120708742489416
367,1.0,35.0,15.0,0.5,70.2,0.42129706852138044
304,1.0,30.0,10.0,0.5,71.0,0.42246635376165315
357,2.0,30.0,50.0,0.3,49.0,0.4226239801074067
559,1.0,50.0,35.0,0.5,50.6,0.4228853887567917
597,2.0,50.0,50.0,0.3,46.0,0.4230302721261977
213,2.0,20.0,10.0,0.3,66.8,0.42409594679872187
393,2.0,35.0,10.0,0.3,48.6,0.4244595105449358
262,1.0,25.0,40.0,0.5,68.0,0.42463096516827736
252,1.0,25.0,25.0,0.3,67.2,0.42487463504076006
336,2.0,30.0,15.0,0.3,51.4,0.42524931356310847
93,2.0,10.0,10.0,0.3,79.4,0.4253392299326757
519,2.0,45.0,20.0,0.3,44.4,0.4254809619237979
322,1.0,30.0,40.0,0.5,74.6,0.4255717029795051
459,2.0,40.0,20.0,0.3,53.4,0.4261540984734893
546,1.0,50.0,15.0,0.3,42.8,0.42675051906456546
102,2.0,10.0,25.0,0.3,54.2,0.4267534314965208
582,2.0,50.0,25.0,0.3,44.0,0.42678003665059805
24,1.0,5.0,45.0,0.3,120.2,0.4273522301266591
69,1.0,10.0,20.0,0.3,67.8,0.42768373545259236
469,2.0,40.0,35.0,0.5,44.6,0.427989731884251
475,2.0,40.0,45.0,0.5,49.6,0.4281595403328537
576,2.0,50.0,15.0,0.3,42.4,0.42821894977241753
109,2.0,10.0,35.0,0.5,76.4,0.42837349688634274
160,2.0,15.0,20.0,0.5,69.0,0.4285023480653763
478,2.0,40.0,50.0,0.5,60.0,0.4296652816236019
445,1.0,40.0,45.0,0.5,59.6,0.42970808272560435
528,2.0,45.0,35.0,0.3,46.0,0.42978355033944043
379,1.0,35.0,35.0,0.5,48.4,0.42988458766291543
291,2.0,25.0,40.0,0.3,48.6,0.42991239105661705
87,1.0,10.0,50.0,0.3,70.8,0.4302303325384855
505,1.0,45.0,45.0,0.5,50.4,0.43132152954737346
256,1.0,25.0,30.0,0.5,67.0,0.4322788218036294
270,2.0,25.0,5.0,0.3,53.4,0.43255725201840206
370,1.0,35.0,20.0,0.5,48.8,0.4325839924936493
493,1.0,45.0,25.0,0.5,48.2,0.43278931987782315
199,1.0,20.0,35.0,0.5,68.0,0.43293676233539974
496,1.0,45.0,30.0,0.5,45.6,0.4329412718613942
238,2.0,20.0,50.0,0.5,54.2,0.43297196583201486
513,2.0,45.0,10.0,0.3,46.2,0.4337063090254863
136,1.0,15.0,30.0,0.5,89.0,0.43404437980304156
303,1.0,30.0,10.0,0.3,64.2,0.43414023220539094
570,2.0,50.0,5.0,0.3,53.0,0.43498451610406236
585,2.0,50.0,30.0,0.3,41.0,0.4351840374370416
350,2.0,30.0,35.0,0.7,54.0,0.4355280039211114
154,2.0,15.0,10.0,0.5,74.0,0.43553538536652925
420,1.0,40.0,5.0,0.3,53.0,0.43553730572263394
525,2.0,45.0,30.0,0.3,47.0,0.4356695157165328
550,1.0,50.0,20.0,0.5,50.8,0.43589741829782724
250,1.0,25.0,20.0,0.5,72.4,0.4359849464148283
508,1.0,45.0,50.0,0.5,66.6,0.4360095757370194
126,1.0,15.0,15.0,0.3,71.8,0.43628132271890835
586,2.0,50.0,30.0,0.5,48.4,0.43658037049074966
228,2.0,20.0,35.0,0.3,59.0,0.43698621081809197
39,2.0,5.0,20.0,0.3,81.8,0.4371072749296824
439,1.0,40.0,35.0,0.5,58.6,0.4379625778645277
436,1.0,40.0,30.0,0.5,54.8,0.43851378814627723
294,2.0,25.0,45.0,0.3,47.0,0.4385253588358561
297,2.0,25.0,50.0,0.3,39.2,0.43853270802646876
202,1.0,20.0,40.0,0.5,93.2,0.43996219405283526
174,2.0,15.0,45.0,0.3,50.4,0.4403901039622724
178,2.0,15.0,50.0,0.5,54.2,0.4404999345230559
120,1.0,15.0,5.0,0.3,77.0,0.44110723175108435
103,2.0,10.0,25.0,0.5,64.8,0.4411186710000038
433,1.0,40.0,25.0,0.5,45.8,0.44155810195952655
54,2.0,5.0,45.0,0.3,67.6,0.44198124377677833
577,2.0,50.0,15.0,0.5,43.4,0.44205437377095225
408,2.0,35.0,35.0,0.3,39.2,0.4422731247420112
63,1.0,10.0,10.0,0.3,89.2,0.4424801940719286
183,1.0,20.0,10.0,0.3,68.6,0.4427107534060875
471,2.0,40.0,40.0,0.3,56.2,0.4428272555271784
538,2.0,45.0,50.0,0.5,48.8,0.44294469517966106
591,2.0,50.0,40.0,0.3,46.6,0.44328167227407295
356,2.0,30.0,45.0,0.7,55.6,0.4434719775182505
463,2.0,40.0,25.0,0.5,46.0,0.4437246544286609
105,2.0,10.0,30.0,0.3,66.2,0.44380254152541354
583,2.0,50.0,25.0,0.5,45.2,0.444517938233912
364,1.0,35.0,10.0,0.5,57.6,0.4445404574275016
399,2.0,35.0,20.0,0.3,39.2,0.444626255116115
423,1.0,40.0,10.0,0.3,46.0,0.44486887243886786
402,2.0,35.0,25.0,0.3,51.8,0.44495375733822584
409,2.0,35.0,35.0,0.5,43.6,0.44500401699915526
115,2.0,10.0,45.0,0.5,73.6,0.44538966507340466
243,1.0,25.0,10.0,0.3,63.0,0.4455259881913662
594,2.0,50.0,45.0,0.3,40.0,0.4461201558510462
21,1.0,5.0,40.0,0.3,90.6,0.44664059709757564
382,1.0,35.0,40.0,0.5,49.2,0.44671544078737496
214,2.0,20.0,10.0,0.5,82.0,0.4469503607911368
246,1.0,25.0,15.0,0.3,45.6,0.446977732082208
18,1.0,5.0,35.0,0.3,111.0,0.44717817784597474
232,2.0,20.0,40.0,0.5,46.8,0.44733744766563177
547,1.0,50.0,15.0,0.5,49.4,0.44734720407674705
484,1.0,45.0,10.0,0.5,67.2,0.4473792569711804
569,1.0,50.0,50.0,0.7,47.2,0.4475614481295148
240,1.0,25.0,5.0,0.3,64.0,0.4476191328217586
418,2.0,35.0,50.0,0.5,42.4,0.44777312946195397
529,2.0,45.0,35.0,0.5,41.8,0.4480463305798669
130,1.0,15.0,20.0,0.5,82.8,0.44817484983553485
317,1.0,30.0,30.0,0.7,81.8,0.4483974948525429
237,2.0,20.0,50.0,0.3,38.4,0.44856590352331593
229,2.0,20.0,35.0,0.5,49.0,0.44875947730615734
470,2.0,40.0,35.0,0.7,47.0,0.4491537342468897
156,2.0,15.0,15.0,0.3,47.6,0.4493341735253731
173,2.0,15.0,40.0,0.7,70.4,0.4498643680165211
416,2.0,35.0,45.0,0.7,54.0,0.4502884679163495
196,1.0,20.0,30.0,0.5,70.0,0.45030389353632927
520,2.0,45.0,20.0,0.5,40.2,0.45047225837285315
473,2.0,40.0,40.0,0.7,47.8,0.4505908743167916
27,1.0,5.0,50.0,0.3,92.8,0.4508312058635056
145,1.0,15.0,45.0,0.5,75.8,0.45110396829744176
133,1.0,15.0,25.0,0.5,71.2,0.45113398171961305
526,2.0,45.0,30.0,0.5,53.0,0.45190116676191494
390,2.0,35.0,5.0,0.3,51.2,0.45245744365577895
78,1.0,10.0,35.0,0.3,67.4,0.4528740840032697
479,2.0,40.0,50.0,0.7,50.4,0.453089299518615
216,2.0,20.0,15.0,0.3,41.8,0.4531390176465114
595,2.0,50.0,45.0,0.5,44.6,0.45316368999580536
534,2.0,45.0,45.0,0.3,43.2,0.4534972305720051
590,2.0,50.0,35.0,0.7,42.6,0.4536149059732755
396,2.0,35.0,15.0,0.3,49.0,0.45414959949751693
394,2.0,35.0,10.0,0.5,44.4,0.45439686980098487
456,2.0,40.0,15.0,0.3,40.0,0.4551196930930018
253,1.0,25.0,25.0,0.5,55.6,0.4554106812924147
142,1.0,15.0,40.0,0.5,75.2,0.45554008179654676
480,1.0,45.0,5.0,0.3,49.4,0.4559054356068373
427,1.0,40.0,15.0,0.5,45.4,0.4559291336064537
139,1.0,15.0,35.0,0.5,71.6,0.45608455445617435
247,1.0,25.0,15.0,0.5,65.4,0.45614701639860866
3,1.0,5.0,10.0,0.3,145.8,0.45658535612747075
112,2.0,10.0,40.0,0.5,51.2,0.45658722793062523
259,1.0,25.0,35.0,0.5,52.0,0.456662266763548
460,2.0,40.0,20.0,0.5,41.0,0.45702103258421023
592,2.0,50.0,40.0,0.5,37.2,0.4572314819321036
543,1.0,50.0,10.0,0.3,54.4,0.4577460435219109
70,1.0,10.0,20.0,0.5,91.2,0.45775543556859094
233,2.0,20.0,40.0,0.7,64.4,0.45780814262107017
190,1.0,20.0,20.0,0.5,59.4,0.4580259375895063
169,2.0,15.0,35.0,0.5,43.0,0.45808144373198345
60,1.0,10.0,5.0,0.3,83.0,0.4581970231607556
540,1.0,50.0,5.0,0.3,42.6,0.45842479305962724
343,2.0,30.0,25.0,0.5,56.8,0.45852586540083085
417,2.0,35.0,50.0,0.3,35.0,0.4588009359935919
487,1.0,45.0,15.0,0.5,47.6,0.4590404788032174
300,1.0,30.0,5.0,0.3,58.4,0.4590886761434376
596,2.0,50.0,45.0,0.7,50.4,0.4591659112523
457,2.0,40.0,15.0,0.5,58.6,0.4595723796635866
193,1.0,20.0,25.0,0.5,70.6,0.45986818689852954
535,2.0,45.0,45.0,0.5,42.6,0.46000944372887415
6,1.0,5.0,15.0,0.3,106.0,0.460369885712862
9,1.0,5.0,20.0,0.3,88.6,0.46087825689464806
298,2.0,25.0,50.0,0.5,40.4,0.46108618282402547
466,2.0,40.0,30.0,0.5,57.2,0.4617192531625429
337,2.0,30.0,15.0,0.5,46.2,0.4620535969734192
397,2.0,35.0,15.0,0.5,49.4,0.4620541188245018
51,2.0,5.0,40.0,0.3,54.8,0.46240160282080367
462,2.0,40.0,25.0,0.3,29.6,0.46287193726748227
265,1.0,25.0,45.0,0.5,57.2,0.4629533641040324
537,2.0,45.0,50.0,0.3,32.4,0.46313957311213017
345,2.0,30.0,30.0,0.3,31.8,0.463225313462317
573,2.0,50.0,10.0,0.3,35.4,0.463300564015905
587,2.0,50.0,30.0,0.7,47.0,0.4637388359444836
522,2.0,45.0,25.0,0.3,36.0,0.46400395923604565
310,1.0,30.0,20.0,0.5,55.6,0.4641068139423926
288,2.0,25.0,35.0,0.3,42.0,0.46468894326438503
333,2.0,30.0,10.0,0.3,41.8,0.4647254614159465
531,2.0,45.0,40.0,0.3,37.8,0.4649994771306713
454,2.0,40.0,10.0,0.5,38.0,0.4650497927330434
239,2.0,20.0,50.0,0.7,64.0,0.46559417157744365
329,1.0,30.0,50.0,0.7,64.0,0.4657783819983402
85,1.0,10.0,45.0,0.5,76.2,0.4666746386016409
88,1.0,10.0,50.0,0.5,69.4,0.4667851562301317
326,1.0,30.0,45.0,0.7,59.4,0.467177520878613
359,2.0,30.0,50.0,0.7,51.4,0.4672955694918831
48,2.0,5.0,35.0,0.3,61.4,0.46737678566326696
76,1.0,10.0,30.0,0.5,81.4,0.4674409355347355
494,1.0,45.0,25.0,0.7,54.4,0.4674490412697196
220,2.0,20.0,20.0,0.5,55.4,0.4676154820248485
276,2.0,25.0,15.0,0.3,42.0,0.46776636602977906
12,1.0,5.0,25.0,0.3,93.8,0.46792303323745726
273,2.0,25.0,10.0,0.3,45.4,0.4680540223916371
554,1.0,50.0,25.0,0.7,50.2,0.4691000406940778
33,2.0,5.0,10.0,0.3,68.6,0.4701193719481428
159,2.0,15.0,20.0,0.3,45.2,0.471000167975823
584,2.0,50.0,25.0,0.7,46.8,0.47156724377224835
353,2.0,30.0,40.0,0.7,39.8,0.47180681743969527
352,2.0,30.0,40.0,0.5,30.8,0.4718732722724477
563,1.0,50.0,40.0,0.7,46.6,0.47221808359026907
407,2.0,35.0,30.0,0.7,48.4,0.4723469075436393
96,2.0,10.0,15.0,0.3,64.2,0.47278081482897194
351,2.0,30.0,40.0,0.3,33.0,0.4728584278685351
411,2.0,35.0,40.0,0.3,31.2,0.47322452062120035
415,2.0,35.0,45.0,0.5,32.6,0.47447545624648535
557,1.0,50.0,30.0,0.7,49.0,0.47462326679378747
380,1.0,35.0,35.0,0.7,56.0,0.4750811694810788
434,1.0,40.0,25.0,0.7,52.0,0.4751866669083634
346,2.0,30.0,30.0,0.5,35.0,0.4753570862735311
82,1.0,10.0,40.0,0.5,76.0,0.47558260634541505
340,2.0,30.0,20.0,0.5,35.6,0.4760191936045885
560,1.0,50.0,35.0,0.7,42.0,0.47701325962940844
295,2.0,25.0,45.0,0.5,37.8,0.4770203273743391
292,2.0,25.0,40.0,0.5,35.8,0.4773813985909025
277,2.0,25.0,15.0,0.5,53.2,0.4775062716876467
175,2.0,15.0,45.0,0.5,37.2,0.47765195518732073
334,2.0,30.0,10.0,0.5,47.4,0.47786321509629487
293,2.0,25.0,40.0,0.7,49.2,0.4780030011199415
45,2.0,5.0,30.0,0.3,56.6,0.4781043977166215
593,2.0,50.0,40.0,0.7,35.4,0.4782988343698283
374,1.0,35.0,25.0,0.7,61.0,0.4784581460058689
286,2.0,25.0,30.0,0.5,44.2,0.4784696312000354
222,2.0,20.0,25.0,0.3,33.0,0.47855975606168305
467,2.0,40.0,30.0,0.7,38.8,0.4788861849655707
219,2.0,20.0,20.0,0.3,35.6,0.4792191968609889
157,2.0,15.0,15.0,0.5,53.6,0.4796477827553948
172,2.0,15.0,40.0,0.5,47.8,0.4807640989000598
509,1.0,45.0,50.0,0.7,35.6,0.48094448248545324
36,2.0,5.0,15.0,0.3,58.6,0.4809480591056247
574,2.0,50.0,10.0,0.5,61.0,0.4817326726391912
400,2.0,35.0,20.0,0.5,31.2,0.48182746923218167
15,1.0,5.0,30.0,0.3,87.0,0.4822815505166849
330,2.0,30.0,5.0,0.3,45.0,0.48239086909840506
57,2.0,5.0,50.0,0.3,58.0,0.48284593966479095
419,2.0,35.0,50.0,0.7,35.2,0.4828477582273384
598,2.0,50.0,50.0,0.5,31.8,0.482886413174371
314,1.0,30.0,25.0,0.7,58.4,0.48300475018719824
285,2.0,25.0,30.0,0.3,29.2,0.4831393944720427
104,2.0,10.0,25.0,0.7,75.4,0.48359035402536393
404,2.0,35.0,25.0,0.7,39.0,0.4839040593554576
403,2.0,35.0,25.0,0.5,39.2,0.4839045070732634
443,1.0,40.0,40.0,0.7,46.4,0.4839479809626937
497,1.0,45.0,30.0,0.7,55.4,0.48394835268457725
184,1.0,20.0,10.0,0.5,61.6,0.48426479057719307
124,1.0,15.0,10.0,0.5,69.2,0.48486148118972777
527,2.0,45.0,30.0,0.7,38.6,0.4853357454140981
282,2.0,25.0,25.0,0.3,28.4,0.48577677446107065
464,2.0,40.0,25.0,0.7,41.8,0.48622872804601985
164,2.0,15.0,25.0,0.7,76.6,0.48627309581885736
110,2.0,10.0,35.0,0.7,64.0,0.4863552572205663
347,2.0,30.0,30.0,0.7,36.2,0.48667532168328764
94,2.0,10.0,10.0,0.5,61.4,0.4870090316360195
106,2.0,10.0,30.0,0.5,47.2,0.48746280629808697
269,1.0,25.0,50.0,0.7,53.8,0.48753052540123465
500,1.0,45.0,35.0,0.7,35.8,0.48813969530165197
514,2.0,45.0,10.0,0.5,45.0,0.48854145978887875
450,2.0,40.0,5.0,0.3,51.4,0.4886008377807835
440,1.0,40.0,35.0,0.7,45.8,0.4887079308430353
79,1.0,10.0,35.0,0.5,63.2,0.4888741709291935
165,2.0,15.0,30.0,0.3,40.4,0.488908743361632
118,2.0,10.0,50.0,0.5,57.0,0.4893546945104997
461,2.0,40.0,20.0,0.7,48.4,0.48937654948482906
127,1.0,15.0,15.0,0.5,47.2,0.4894048469762007
101,2.0,10.0,20.0,0.7,71.0,0.4895194614306092
371,1.0,35.0,20.0,0.7,53.0,0.49011415733645364
386,1.0,35.0,45.0,0.7,41.8,0.4904633469258745
437,1.0,40.0,30.0,0.7,45.6,0.49077124409377576
274,2.0,25.0,10.0,0.5,44.0,0.49110822534809506
230,2.0,20.0,35.0,0.7,49.6,0.49131261156871914
279,2.0,25.0,20.0,0.3,28.2,0.49157592952251433
491,1.0,45.0,20.0,0.7,38.6,0.492032582561175
377,1.0,35.0,30.0,0.7,44.0,0.49216863587498666
405,2.0,35.0,30.0,0.3,25.2,0.4922598881026109
476,2.0,40.0,45.0,0.7,39.0,0.49235142817099886
506,1.0,45.0,45.0,0.7,32.0,0.49261098417143023
410,2.0,35.0,35.0,0.7,35.0,0.4928381634876132
421,1.0,40.0,5.0,0.5,55.2,0.49285431355237963
320,1.0,30.0,35.0,0.7,53.8,0.4928967971354723
55,2.0,5.0,45.0,0.5,66.4,0.49314071983098984
323,1.0,30.0,40.0,0.7,51.4,0.49323612414300444
227,2.0,20.0,30.0,0.7,58.6,0.4937025918625295
97,2.0,10.0,15.0,0.5,59.4,0.49408739752446607
73,1.0,10.0,25.0,0.5,62.8,0.495269687846303
179,2.0,15.0,50.0,0.7,47.6,0.4954769810351233
539,2.0,45.0,50.0,0.7,35.0,0.49552402421832087
0,1.0,5.0,5.0,0.3,120.0,0.49570906336108844
412,2.0,35.0,40.0,0.5,35.0,0.49587958231568335
530,2.0,45.0,35.0,0.7,37.0,0.49605965319400036
532,2.0,45.0,40.0,0.5,27.0,0.4961159497499466
544,1.0,50.0,10.0,0.5,45.0,0.49632498472929
406,2.0,35.0,30.0,0.5,24.8,0.496730825304985
52,2.0,5.0,40.0,0.5,66.8,0.49725013996163997
166,2.0,15.0,30.0,0.5,40.0,0.4972994225720565
234,2.0,20.0,45.0,0.3,30.6,0.49730895062287644
223,2.0,20.0,25.0,0.5,40.8,0.49772131865223246
533,2.0,45.0,40.0,0.7,35.4,0.49795045343538125
42,2.0,5.0,25.0,0.3,50.8,0.49805072092761593
344,2.0,30.0,25.0,0.7,40.8,0.49817950309564674
523,2.0,45.0,25.0,0.5,26.4,0.49843607147534685
599,2.0,50.0,50.0,0.7,30.2,0.4986613670984904
67,1.0,10.0,15.0,0.5,69.6,0.49883055649697783
413,2.0,35.0,40.0,0.7,35.2,0.4994929356810947
151,2.0,15.0,5.0,0.5,68.6,0.49959056178728733
260,1.0,25.0,35.0,0.7,57.6,0.4998686766872803
511,2.0,45.0,5.0,0.5,60.8,0.5002019315958023
283,2.0,25.0,25.0,0.5,30.4,0.5004011478275061
299,2.0,25.0,50.0,0.7,36.2,0.5005134092022975
389,1.0,35.0,50.0,0.7,40.4,0.500697714711229
521,2.0,45.0,20.0,0.7,33.0,0.501074751963218
64,1.0,10.0,10.0,0.5,91.6,0.5011071709915995
271,2.0,25.0,5.0,0.5,58.4,0.501239171003302
503,1.0,45.0,40.0,0.7,43.2,0.5015401527285576
49,2.0,5.0,35.0,0.5,61.0,0.5018067132371167
383,1.0,35.0,40.0,0.7,39.6,0.5018833342939615
200,1.0,20.0,35.0,0.7,56.4,0.5019842746357123
566,1.0,50.0,45.0,0.7,31.0,0.50255846803387
280,2.0,25.0,20.0,0.5,31.4,0.5025804989039898
244,1.0,25.0,10.0,0.5,44.8,0.5028069534649452
235,2.0,20.0,45.0,0.5,33.8,0.5040405046194791
289,2.0,25.0,35.0,0.5,36.8,0.5040883017083009
266,1.0,25.0,45.0,0.7,44.8,0.5041766831030448
446,1.0,40.0,45.0,0.7,31.2,0.5046987313777208
548,1.0,50.0,15.0,0.7,33.2,0.5051957343394557
161,2.0,15.0,20.0,0.7,51.4,0.50520820983996
217,2.0,20.0,15.0,0.5,36.6,0.5053654951353869
170,2.0,15.0,35.0,0.7,56.2,0.5057541868959864
391,2.0,35.0,5.0,0.5,54.6,0.506033793091774
431,1.0,40.0,20.0,0.7,52.4,0.5066297280912597
209,1.0,20.0,50.0,0.7,53.8,0.5073517389595509
263,1.0,25.0,40.0,0.7,49.4,0.507995189850529
481,1.0,45.0,5.0,0.5,50.0,0.5082313018540541
