,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,20.0,20.0,0.3,0.0,71.0,0.048570357263088226
1,1.0,20.0,20.0,0.3,10.0,115.0,0.04569819197058678
2,1.0,20.0,20.0,0.3,100.0,144.0,0.04557232434550921
3,1.0,20.0,20.0,0.3,1000.0,211.0,0.04218260385096073
4,1.0,20.0,20.0,0.3,10000.0,106.0,0.04574634165813526
5,1.0,20.0,25.0,0.3,0.0,118.0,0.04894365339229504
6,1.0,20.0,25.0,0.3,10.0,68.0,0.050226353108882904
7,1.0,20.0,25.0,0.3,100.0,106.0,0.046573138795793056
8,1.0,20.0,25.0,0.3,1000.0,109.0,0.044325394090265036
9,1.0,20.0,25.0,0.3,10000.0,77.0,0.04849386711915334
10,1.0,20.0,30.0,0.3,0.0,133.0,0.045481955943008266
11,1.0,20.0,30.0,0.3,10.0,108.0,0.04505140179147323
12,1.0,20.0,30.0,0.3,100.0,132.0,0.04586365772411227
13,1.0,20.0,30.0,0.3,1000.0,177.0,0.041036925899485745
14,1.0,20.0,30.0,0.3,10000.0,137.0,0.0448991710630556
15,2.0,20.0,20.0,0.3,0.0,53.0,0.048945462020734944
16,2.0,20.0,20.0,0.3,10.0,123.0,0.04733785086621841
17,2.0,20.0,20.0,0.3,100.0,124.0,0.040476636961102486
18,2.0,20.0,20.0,0.3,1000.0,72.0,0.04881513646493355
19,2.0,20.0,20.0,0.3,10000.0,77.0,0.048599482203523316
20,2.0,20.0,25.0,0.3,0.0,113.0,0.047868642335136734
21,2.0,20.0,25.0,0.3,10.0,80.0,0.04905825760215521
22,2.0,20.0,25.0,0.3,100.0,49.0,0.049602094727257885
23,2.0,20.0,25.0,0.3,1000.0,51.0,0.04870176687836647
24,2.0,20.0,25.0,0.3,10000.0,48.0,0.04883399667839209
25,2.0,20.0,30.0,0.3,0.0,91.0,0.047132204907635845
26,2.0,20.0,30.0,0.3,10.0,61.0,0.048615116626024246
27,2.0,20.0,30.0,0.3,100.0,192.0,0.040048037810871996
28,2.0,20.0,30.0,0.3,1000.0,78.0,0.04896807111799717
29,2.0,20.0,30.0,0.3,10000.0,142.0,0.04086673088992635
30,1.0,25.0,20.0,0.3,0.0,173.0,0.04463175109898051
31,1.0,25.0,20.0,0.3,10.0,101.0,0.045174161437898874
32,1.0,25.0,20.0,0.3,100.0,109.0,0.04452764863769213
33,1.0,25.0,20.0,0.3,1000.0,121.0,0.0458097734178106
34,1.0,25.0,20.0,0.3,10000.0,163.0,0.040164327869812645
35,1.0,25.0,25.0,0.3,0.0,128.0,0.04445874442656835
36,1.0,25.0,25.0,0.3,10.0,116.0,0.045172008530547224
37,1.0,25.0,25.0,0.3,100.0,105.0,0.045043881672124066
38,1.0,25.0,25.0,0.3,1000.0,93.0,0.04488557561611136
39,1.0,25.0,25.0,0.3,10000.0,88.0,0.04493262541169921
40,1.0,25.0,30.0,0.3,0.0,83.0,0.04497097758576274
41,1.0,25.0,30.0,0.3,10.0,97.0,0.04438760674869021
42,1.0,25.0,30.0,0.3,100.0,187.0,0.045418201790501676
43,1.0,25.0,30.0,0.3,1000.0,38.0,0.04999138539036115
44,1.0,25.0,30.0,0.3,10000.0,72.0,0.045254711216936507
45,2.0,25.0,20.0,0.3,0.0,59.0,0.04896847562243541
46,2.0,25.0,20.0,0.3,10.0,112.0,0.043633704694608845
47,2.0,25.0,20.0,0.3,100.0,101.0,0.04841032593200604
48,2.0,25.0,20.0,0.3,1000.0,76.0,0.04842750262469053
49,2.0,25.0,20.0,0.3,10000.0,171.0,0.04054021912937363
50,2.0,25.0,25.0,0.3,0.0,116.0,0.04501917057981094
51,2.0,25.0,25.0,0.3,10.0,72.0,0.04496764174352089
52,2.0,25.0,25.0,0.3,100.0,181.0,0.041825206174204745
53,2.0,25.0,25.0,0.3,1000.0,139.0,0.04166190636654695
54,2.0,25.0,25.0,0.3,10000.0,181.0,0.042176994029432535
55,2.0,25.0,30.0,0.3,0.0,43.0,0.0489070617283384
56,2.0,25.0,30.0,0.3,10.0,61.0,0.04893629221866528
57,2.0,25.0,30.0,0.3,100.0,85.0,0.048449793520073094
58,2.0,25.0,30.0,0.3,1000.0,76.0,0.04711184464395046
59,2.0,25.0,30.0,0.3,10000.0,50.0,0.049090590327978134
60,1.0,30.0,20.0,0.3,0.0,137.0,0.04429458733648062
61,1.0,30.0,20.0,0.3,10.0,152.0,0.04539610895638665
62,1.0,30.0,20.0,0.3,100.0,114.0,0.046413521748036146
63,1.0,30.0,20.0,0.3,1000.0,98.0,0.04534668599565824
64,1.0,30.0,20.0,0.3,10000.0,101.0,0.04704286406437556
65,1.0,30.0,25.0,0.3,0.0,114.0,0.044775191228836775
66,1.0,30.0,25.0,0.3,10.0,77.0,0.04879312558720509
67,1.0,30.0,25.0,0.3,100.0,168.0,0.04487925752376517
68,1.0,30.0,25.0,0.3,1000.0,75.0,0.046627125392357506
69,1.0,30.0,25.0,0.3,10000.0,92.0,0.04526915463308493
70,1.0,30.0,30.0,0.3,0.0,104.0,0.044554807245731354
71,1.0,30.0,30.0,0.3,10.0,66.0,0.04574896302074194
72,1.0,30.0,30.0,0.3,100.0,79.0,0.044657395066072546
73,1.0,30.0,30.0,0.3,1000.0,86.0,0.04374586992586652
74,1.0,30.0,30.0,0.3,10000.0,82.0,0.04418934757510821
75,2.0,30.0,20.0,0.3,0.0,111.0,0.04469160068159302
76,2.0,30.0,20.0,0.3,10.0,145.0,0.04043945002680024
77,2.0,30.0,20.0,0.3,100.0,93.0,0.04549866231779257
78,2.0,30.0,20.0,0.3,1000.0,43.0,0.048997881511847176
79,2.0,30.0,20.0,0.3,10000.0,156.0,0.04062946901346246
80,2.0,30.0,25.0,0.3,0.0,115.0,0.0453217636483411
81,2.0,30.0,25.0,0.3,10.0,69.0,0.04891253790507714
82,2.0,30.0,25.0,0.3,100.0,123.0,0.0439140562278529
83,2.0,30.0,25.0,0.3,1000.0,47.0,0.048860034284492336
84,2.0,30.0,25.0,0.3,10000.0,132.0,0.0390952043235302
85,2.0,30.0,30.0,0.3,0.0,47.0,0.048892587423324585
86,2.0,30.0,30.0,0.3,10.0,73.0,0.0464942492544651
87,2.0,30.0,30.0,0.3,100.0,134.0,0.04170247415701548
88,2.0,30.0,30.0,0.3,1000.0,98.0,0.044614196910212435
89,2.0,30.0,30.0,0.3,10000.0,44.0,0.04882252402603626
