,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,25.0,10.0,0.3,0.0,33.0,0.477365384499232
1,1.0,25.0,10.0,0.3,10.0,51.0,0.4214589757223924
2,1.0,25.0,10.0,0.3,100.0,31.0,0.46101687165598076
3,1.0,25.0,10.0,0.3,1000.0,53.0,0.4369640064736207
4,1.0,25.0,10.0,0.3,10000.0,60.0,0.4391161613166332
5,1.0,25.0,15.0,0.3,0.0,49.0,0.3860202922175328
6,1.0,25.0,15.0,0.3,10.0,29.0,0.42973548732697964
7,1.0,25.0,15.0,0.3,100.0,55.0,0.48619369603693485
8,1.0,25.0,15.0,0.3,1000.0,40.0,0.4292998667806387
9,1.0,25.0,15.0,0.3,10000.0,73.0,0.3978708839664857
10,1.0,25.0,20.0,0.3,0.0,56.0,0.3652246706187725
11,1.0,25.0,20.0,0.3,10.0,42.0,0.41019584735234577
12,1.0,25.0,20.0,0.3,100.0,51.0,0.4354648844649394
13,1.0,25.0,20.0,0.3,1000.0,32.0,0.44633159041404724
14,1.0,25.0,20.0,0.3,10000.0,32.0,0.43291884784897167
15,2.0,25.0,10.0,0.3,0.0,26.0,0.4375363166133563
16,2.0,25.0,10.0,0.3,10.0,28.0,0.4440245069563389
17,2.0,25.0,10.0,0.3,100.0,38.0,0.42660085794826347
18,2.0,25.0,10.0,0.3,1000.0,28.0,0.4418648798018694
19,2.0,25.0,10.0,0.3,10000.0,27.0,0.46051145158708096
20,2.0,25.0,15.0,0.3,0.0,19.0,0.4221012306710084
21,2.0,25.0,15.0,0.3,10.0,36.0,0.4332277327775955
22,2.0,25.0,15.0,0.3,100.0,49.0,0.40586943179368973
23,2.0,25.0,15.0,0.3,1000.0,21.0,0.46335276154180366
24,2.0,25.0,15.0,0.3,10000.0,44.0,0.37546322494745255
25,2.0,25.0,20.0,0.3,0.0,32.0,0.4677615823845069
26,2.0,25.0,20.0,0.3,10.0,29.0,0.47122646185259026
27,2.0,25.0,20.0,0.3,100.0,32.0,0.45161761716008186
28,2.0,25.0,20.0,0.3,1000.0,24.0,0.4888200790931781
29,2.0,25.0,20.0,0.3,10000.0,31.0,0.45330012775957584
30,1.0,30.0,10.0,0.3,0.0,61.0,0.4363781350354354
31,1.0,30.0,10.0,0.3,10.0,36.0,0.46918973699212074
32,1.0,30.0,10.0,0.3,100.0,42.0,0.4382508515069882
33,1.0,30.0,10.0,0.3,1000.0,32.0,0.38758927397429943
34,1.0,30.0,10.0,0.3,10000.0,60.0,0.3772880472242832
35,1.0,30.0,15.0,0.3,0.0,84.0,0.38968659316500026
36,1.0,30.0,15.0,0.3,10.0,34.0,0.39670496185620624
37,1.0,30.0,15.0,0.3,100.0,41.0,0.41102108110984165
38,1.0,30.0,15.0,0.3,1000.0,41.0,0.4240711269279321
39,1.0,30.0,15.0,0.3,10000.0,32.0,0.44063408486545086
40,1.0,30.0,20.0,0.3,0.0,29.0,0.4467921902736028
41,1.0,30.0,20.0,0.3,10.0,24.0,0.4126950663824876
42,1.0,30.0,20.0,0.3,100.0,43.0,0.456395722925663
43,1.0,30.0,20.0,0.3,1000.0,32.0,0.4183380951484044
44,1.0,30.0,20.0,0.3,10000.0,23.0,0.43865700562795
45,2.0,30.0,10.0,0.3,0.0,34.0,0.546822172900041
46,2.0,30.0,10.0,0.3,10.0,29.0,0.47906747460365295
47,2.0,30.0,10.0,0.3,100.0,34.0,0.5041405397156874
48,2.0,30.0,10.0,0.3,1000.0,32.0,0.43852073326706886
49,2.0,30.0,10.0,0.3,10000.0,19.0,0.5354176238179207
50,2.0,30.0,15.0,0.3,0.0,47.0,0.4028083427498738
51,2.0,30.0,15.0,0.3,10.0,23.0,0.45620945530633134
52,2.0,30.0,15.0,0.3,100.0,26.0,0.4160242658108473
53,2.0,30.0,15.0,0.3,1000.0,48.0,0.42550997001429397
54,2.0,30.0,15.0,0.3,10000.0,27.0,0.4446758385747671
55,2.0,30.0,20.0,0.3,0.0,39.0,0.4524049926549196
56,2.0,30.0,20.0,0.3,10.0,51.0,0.3762790796657403
57,2.0,30.0,20.0,0.3,100.0,19.0,0.4807615112513304
58,2.0,30.0,20.0,0.3,1000.0,34.0,0.4060853247841199
59,2.0,30.0,20.0,0.3,10000.0,19.0,0.4454686337461074
60,1.0,35.0,10.0,0.3,0.0,32.0,0.464325986802578
61,1.0,35.0,10.0,0.3,10.0,61.0,0.3617192382613818
62,1.0,35.0,10.0,0.3,100.0,35.0,0.5480765104293823
63,1.0,35.0,10.0,0.3,1000.0,34.0,0.4886938196917375
64,1.0,35.0,10.0,0.3,10000.0,42.0,0.380611389875412
65,1.0,35.0,15.0,0.3,0.0,23.0,0.47127085241178673
66,1.0,35.0,15.0,0.3,10.0,69.0,0.4059987322737773
67,1.0,35.0,15.0,0.3,100.0,61.0,0.3829584624618292
68,1.0,35.0,15.0,0.3,1000.0,39.0,0.3993225768208504
69,1.0,35.0,15.0,0.3,10000.0,32.0,0.40015759753684205
70,1.0,35.0,20.0,0.3,0.0,26.0,0.4331626643737157
71,1.0,35.0,20.0,0.3,10.0,27.0,0.3773033271233241
72,1.0,35.0,20.0,0.3,100.0,36.0,0.4243555373201768
73,1.0,35.0,20.0,0.3,1000.0,33.0,0.5722671821713448
74,1.0,35.0,20.0,0.3,10000.0,25.0,0.42735145551462966
75,2.0,35.0,10.0,0.3,0.0,19.0,0.48514321135977906
76,2.0,35.0,10.0,0.3,10.0,52.0,0.38833068932096165
77,2.0,35.0,10.0,0.3,100.0,42.0,0.5172299661984047
78,2.0,35.0,10.0,0.3,1000.0,18.0,0.4847586428125699
79,2.0,35.0,10.0,0.3,10000.0,49.0,0.3398039850095908
80,2.0,35.0,15.0,0.3,0.0,19.0,0.41652401722967625
81,2.0,35.0,15.0,0.3,10.0,34.0,0.41732460881272954
82,2.0,35.0,15.0,0.3,100.0,38.0,0.391256100187699
83,2.0,35.0,15.0,0.3,1000.0,22.0,0.43333007395267487
84,2.0,35.0,15.0,0.3,10000.0,35.0,0.4266533584644397
85,2.0,35.0,20.0,0.3,0.0,23.0,0.4324294086545706
86,2.0,35.0,20.0,0.3,10.0,33.0,0.39979009951154393
87,2.0,35.0,20.0,0.3,100.0,25.0,0.47273431656261283
88,2.0,35.0,20.0,0.3,1000.0,18.0,0.44794896617531776
89,2.0,35.0,20.0,0.3,10000.0,41.0,0.3605765576163928
