,train,val,test
384,58.757941008467704,76.84595812756066,39.021699142865856
1755,25.291943489406805,25.683967102152565,28.05852744617344
1026,113.53497524661049,284.4772893684831,264.7074483978315
506,4.11666570859055,3.370999097498718,1.8957041431213524
1654,12.22466969252705,9.414732476268007,10.11958282108869
319,16.088491082843706,16.609659120260307,16.255268981764203
502,11.755020133900675,13.006842407355224,12.1414346629153
522,5.449956053870066,3.4993657098031314,4.258068772812001
505,3.3318374346363346,1.8621990597886482,3.4588072474130107
415,11.122497663622985,12.25752991042758,19.329863511888554
1848,52.59305407506659,43.501594381301125,37.67346989828073
872,3.504785968811161,1.606488145537424,8.738513810929321
1655,11.955905482457803,15.34450414029845,16.5913701030384
1112,55.90832126930225,98.41778505666628,101.46508229582292
597,373.8659121203978,235.12510434227343,185.6867087994299
7313,55.10889259971574,58.743861036575325,72.40835499791028
1125,40.869017939871405,43.1844862789978,42.60919520445287
1744,3.2903115021797853,3.680543659811348,3.502894452173204
398,9.571296152427387,10.390871986524909,16.44559713349308
1762,43.83284864151782,35.87643299431283,47.83288700764338
60,6.125055176466946,4.292311385282506,6.002504622503739
958,0.78350752104632,1.0184693628867556,0.8144811773796482
390,5.83754552562472,5.707193138042191,5.775621305878509
882,1.2107047142776022,1.01912634103179,5.903343883385366
473,1.4654459061355318,1.7422274888429738,1.6239228742772513
362,7.400840547938253,5.7193909987964195,2.9029199693275163
63,15.21937462789933,10.394141437284473,9.869345976157037
575,9.253800736312272,9.771202941945084,8.74792587465886
1592,28.593510580359197,39.45427264551061,46.744324986641864
1237,14.226589399409221,17.271541812407417,22.96261521597811
1796,54.33151815132635,41.443871843900254,71.9217813717919
1869,56.53446352075318,42.67621253449268,43.377518962658755
293,12.936003047103794,15.692878350358036,11.201692678201596
393,29.31257973377467,49.06843158451627,61.647169354779045
1092,31.74336374057445,37.41517981915313,38.25794257025038
1777,102.63075054611129,116.25133152211107,124.13494420690303
1587,27.689948045415143,39.822366415344206,59.59815996648966
798,5.856574181270762,9.17805424965664,21.9701349076345
378,1.0092029555101587,1.0031745929345686,1.170225063471831
456,6.667311635152495,7.162918915392854,3.701985552665575
1703,10.442990842326086,19.846657023827422,10.053913953889367
837,3.4146834838769387,19.11034976820465,27.66052215511364
1645,10.506694058501276,11.472749159333414,10.860997937230211
895,55.562236990161495,1140.1544653318342,150.89950073357628
517,4.504024468919972,5.422320882434742,4.926922489064652
753,224.6212838926533,1325.113914946864,323.46969673415805
938,3.404992372342707,5.282895389558374,3.690747857641862
300,25.912191135895434,32.5940667247465,26.289775636752392
529,1.8680227706158403,0.8713402024874067,2.2810658474357437
1101,55.85275984141609,46.28525666209163,54.1205495160526
297,329.0042104242953,378.48990388671945,344.45152898431945
1756,164.05283779558374,461.57544393658765,369.9995124118056
601,48.46480108555964,51.998520056322846,34.079529973006196
386,39.979411302689876,42.82011153055823,14.773427115922972
536,5.211982457009815,5.561647579879708,5.796986724516952
399,2.3439088490329403,1.8161271850601792,3.026715365457016
920,2.4685716401494044,4.594384668091446,13.615432149989049
1249,2.079401513182001,0.3650112774787672,0.03136745010388698
131,46.10615332795397,81.90343354418077,69.6751117371879
1753,1137.9541082425096,1220.4748822277465,1083.6089122303836
1017,20.575998677315003,33.57264858253508,34.42299757719159
385,1.4741662679302454,0.9987314963389969,1.6475365296620794
784,2.3972801417955827,4.525853467853755,8.547911751081003
939,1.36762504042143,3.2043594149577594,1.032892126240111
780,5.415467585755378,14.41594763129433,12.970217885237673
541,33.591856321823926,47.79150055817041,77.81453006667255
492,9.67639205714048,15.379738054729534,15.6396297496056
870,317.1876496882555,1383.4759380905011,254.699368513936
55,12.101940470890964,9.416034979883081,10.26096970022021
372,2.6275869739126256,2.7620800284917877,2.025995534832995
367,3.300409173477672,3.5512486503912295,3.608573914918159
1683,18.24435344993263,35.97230068557642,30.837559974835237
373,33.643181947944825,44.29672414804259,53.78592380693933
574,2.258689253611717,2.4945697431667835,2.165625691938171
423,44.810693519194345,34.93526209781316,42.283897296201786
884,79.61178352015695,748.9468850894006,58.734536502495146
1740,47.320539353997006,64.04209072425881,51.73251826950263
885,0.338774973386098,0.2786632259495553,0.8410355241995954
1042,86.77424473981397,163.35877857874053,128.3445774268347
1192,17.023544482704995,10.337124538018402,57.32733103947946
572,3.9059395880984025,0.558995997556038,0.6750223011358163
511,6.165515840254274,4.3315983746660685,7.581082526396502
451,64.5475661473944,65.6083703322243,92.07328295688136
449,10.342934874858813,9.67828138772563,4.544792036812597
1883,6.315161034885897,2.8324831160700987,12.237491482720204
488,6.681278060695349,8.768414562555293,7.592605468757699
1121,40.869017939871405,43.1844862789978,42.60919520445287
497,4.45360847726659,5.821603129325686,4.86169172003076
1754,26.603287633894848,29.463484970342833,43.93935038700898
57,11.989380627976349,12.04070951328183,7.553251198315371
416,27.058581371887282,39.271746603645276,27.31279982190196
953,1.0889575304070198,0.9203277679557329,1.069788657178841
1776,8.642264871046924,10.255915868497251,25.356395946821383
1067,66.5252443979685,91.38812422503435,74.47173275782727
898,48.02474765213717,37.470135786352834,31.298062694076833
893,9.486203805991321,9.148823152694991,46.70448700390633
421,43.197442853680684,94.45184274913194,53.372958965923225
1634,47.320539353997006,64.04209072425881,51.73251826950263
1864,37.197109901853246,15.926263032823853,18.842269983923643
307,124.70396031942917,531.9382945351698,168.39510986082055
355,31.724781231628178,68.06162176468155,83.82770313563124
1752,206.78338351954014,505.1630828115388,315.48834385180237
292,4.011108839076383,2.807137314606554,3.1622100006924265
1036,254.14161171235355,343.12455780338564,285.2715276633236
1739,12.24070461522597,14.559051629941179,11.307612619789621
204,14.676741367066732,18.199849746032182,52.86922817242013
7318,57.43607255368611,87.67891337667596,61.692373290657635
1741,33.331860489699736,57.67252011138726,66.65438781473851
1086,15.88813294883072,20.650594715839564,19.810778730341667
1851,164.1452712851153,166.5573971397916,216.72948008416387
1761,139.38239249156138,138.04168112030618,276.0429964718
1714,19.591436939321248,21.902529633157346,25.154206672337214
1122,10.904069741663813,10.446954639016926,13.255499496320077
1586,16.85600377362353,24.5499827058848,31.616342172295827
542,5.990766447324206,3.794198661873517,12.278914372115082
509,9.961520000391321,9.86534007655216,12.885570206360827
