,train,val,test
384,44.75143900200662,39.89329098837003,36.021297496349256
1755,38.28940106980514,39.01291636577533,41.092444215553286
1026,110.0011053040232,147.73838132622143,134.41098529656992
506,2.929772662433221,2.036847769124605,1.7175882741604827
1654,13.311549366536223,15.568855837773258,14.51954072738731
319,29.549131857004685,27.741305696451548,25.780676248120518
502,10.900137887173457,10.761503013321342,9.247204641137035
522,6.420725081458529,5.2039415298261416,6.07290802113378
505,1.9816233917317394,1.320229632357281,1.662124040010135
415,30.813520935467462,41.44968691233371,27.34634672066247
1848,56.156509482008005,54.192063651129416,53.352982779754456
872,1.5308831194744623,1.0853578355504785,2.867382761304038
1655,12.359816710710255,13.090490493625753,14.050579639258409
1112,48.30401179693204,60.96194558255597,63.91862021003927
597,199.2831520298681,134.02107779845684,129.66925769903816
7313,75.44366130257664,70.29061928668408,71.70553790635418
1125,29.27052429983934,28.372751958362958,32.280524419023116
1744,7.740642286024107,8.551823932591834,10.54284829567907
398,10.473176286263943,10.29110125547688,11.536074876226193
1762,36.674152538395866,35.944224534074706,37.67533900875212
60,6.495695435097911,5.847309829249627,5.470969850867662
958,0.31072423331329946,0.32970901741259384,0.31922990592753014
390,5.376718974859655,5.320273088148927,4.348501504403624
882,1.4510755484225875,1.299813804471232,2.5795739749699242
473,1.292157179428651,1.5155624595784798,1.3656571397389314
362,8.911590743137689,7.25421630145986,7.2268616988595475
63,15.418145665447677,15.695147474776217,14.137334709700893
575,10.328945059369262,8.562410116939283,10.268246995993314
1592,69.64142527459494,62.34246887567728,93.00429385557818
1237,10.55820254067251,10.126351529982415,13.639677378680831
1796,76.7305333716631,59.23068039174528,76.25729777193281
1869,55.217124009491464,51.851479959230005,47.82356332207287
293,11.049374116362412,11.685033935893061,10.098902192690172
393,27.04259065674105,29.62164717455229,39.24949629416657
1092,125.10876223919777,110.41822927191757,116.86320006306843
1777,110.13381537644413,101.42703473122653,120.82321255180716
1587,35.46588536072246,26.472488278211422,36.2429431867978
798,7.4828544799558445,10.61275434237493,8.831807108755607
378,0.6273807099994914,0.5383068434917665,0.5995590583405758
456,6.2267515029960085,5.453546649453525,4.813173365671441
1703,7.650306516078807,10.366213997042193,6.970888315458502
837,5.659023844784349,12.83447654058193,9.422340345255172
1645,9.49312269725597,9.89905958446358,9.541855688140814
895,623.0688805187367,963.9276970009796,560.2381475820607
517,3.217346149591415,3.096745843013883,2.741331285294125
753,190.93950713436715,522.0578686095298,256.71770566791804
938,2.18084082168914,2.3988647897331137,1.7102215340800737
300,15.579417362163955,13.954291422329549,13.869531542914961
529,1.0408305823087314,0.7986687150866197,1.1615623908336972
1101,40.24735818516493,33.75839347595783,35.808764506453066
297,202.80666465192212,187.74017298329997,203.83904410146417
1756,178.41683208264445,198.0664794415637,227.00508465336978
601,29.30885330526072,27.621955882178863,25.335654374964975
386,35.88666502538589,28.591616085975268,16.307708457033318
