,train,val,test
1026,0.06565813905650505,1.9896460338956832,3.6234770219687844
1761,0.05767066206679981,-6.195056806459282,3.045364614948638
574,-0.12646728293962012,0.06622588106225963,-8.018829714692098
1086,1.4064424348956566,24.706035550977656,-1.5576352308138532
953,-0.1589458024171477,-72.19602373740832,-26.441099960096548
1101,0.28182012937790524,-7.602223559973297,-3.174859817457975
522,-0.8803747024173741,0.8670972010455529,2.136331984504164
502,-0.1763898729448184,2.08041265202693,0.005386130446374291
319,-0.7511745880106588,-0.4570743264722074,0.1144384408826737
511,-0.18764600944256316,0.6875851754406254,-0.1435383864739374
1092,0.8100747633980695,3.686666091988245,5.876691694856925
958,0.24146032333015596,-29.87737509162992,-70.91786463617132
1683,0.0968464129169216,8.215751670383419,8.300116954065391
506,-0.1514030768530085,-3.3622985749499987,-17.71636309138772
292,-0.2767242405776153,-1.4632231306004233,-0.13011020353508232
541,-0.35414029669774855,-1.8564021545321592,-6.236842151473788
1654,0.7270062813125285,5.376194209833348,1.4606082772291036
597,-0.04799108045639536,-16.012085630669738,-12.835956149751638
386,2.6014034130553045,-14.702694014623313,-38.30828816754438
60,0.051046615744466485,1.2777301823500888,0.43023157443118637
1864,0.7435965125830905,-24.952271774097724,-18.599776545486453
920,-0.053598604219576275,2.591833188981638,6.110653803085493
57,-1.6049229012051787,0.6495145186057633,-2.357849767147791
399,-0.0985581618309816,0.11254417320214224,-12.453993653844694
1776,-0.015596390582733152,-4.280600433878568,3.784298755558048
393,-0.6981854535838866,-8.617825950418656,6.790211799727932
451,-0.09743687002152368,-12.451846551605739,0.4050945539512193
1753,-2.982783745428419e-05,4.720935010290133,2.740750801220449
1762,0.18982575102105942,-2.7951464653617872,9.84095582627683
1714,0.5202365286557489,-6.171552900648669,3.984568513687859
938,-1.8988216375977585,4.514695255434817,9.77936817521491
421,-0.001099619352727503,-0.08925549669105573,-0.21424827966944562
488,-0.09697727366740683,0.8506152711412525,-5.843307696401184
362,-0.08395564475212723,-1.686888107681067,8.412049029804344
390,-0.1239666191599058,-3.011338713234542,-4.421040715857506
300,-0.06727816887660996,-5.204204729794839,1.1936737371934767
517,-0.04610819955056461,2.132335024806575,-6.2122528243766775
293,-2.422741098476663,-2.515704071493209,-3.7751844238645953
372,-1.7834387227063535,-1.9894587083754842,-9.335926801264604
1634,0.8104161516074911,0.8401251997396036,2.1049685723265683
798,0.06198222782624297,9.005903274869599,18.556123715770916
63,-1.017770100590532,5.857286952193238,-2.3130575202958643
939,0.09200656095938566,-20.968753950037755,-92.68377345115502
1122,0.6801096184898575,-6.47623942155568,3.9081402825979534
601,-0.3701570014114674,-20.16990113050284,-39.563273651575784
1756,0.15624129677905402,1.674590922040281,10.887679317374815
373,-1.2399457305364376,3.205504371976381,9.617006577854884
1754,0.2322116477513098,0.5891057133589078,5.418288460528393
870,-0.31188154275555063,0.9823875435832772,1.2903880956382472
895,-0.09083594856312296,6.197355842687135,0.29394319834841937
1869,0.7688592568844451,-17.417408965537906,-10.801079802203038
385,-0.011444884077636767,-9.033933974021808,-9.300233458357038
297,-0.5200835588459045,2.6169295719342625,-0.5978587875219327
572,-0.1152259775058942,6.74648635296918,8.084986225668544
367,-34.66410851589024,-46.949931910185015,-64.44696921077924
384,-0.09038410443183031,-6.128670656111518,-3.4552899041929073
509,-0.49420022627353,-6.823337230913713,-2.5701115726049304
473,2.1452828252087026,9.497754077229965,-1.2282696348586912
398,-0.2502676551581507,-3.872906864910505,0.33895181597701135
