,num_layers,hidden1,hidden2,dropout,random_seed,epochs_trained,val_error
0,1.0,5.0,5.0,0.3,0.0,207.0,0.7946481903394064
1,1.0,5.0,5.0,0.3,10.0,181.0,0.8428398768107096
2,1.0,5.0,5.0,0.3,100.0,294.0,0.7266680101553599
3,1.0,5.0,5.0,0.3,1000.0,157.0,1.0800132354100545
4,1.0,5.0,5.0,0.3,10000.0,142.0,0.862979382276535
5,1.0,5.0,5.0,0.5,0.0,177.0,0.9321097135543823
6,1.0,5.0,5.0,0.5,10.0,176.0,0.9233088692029318
7,1.0,5.0,5.0,0.5,100.0,202.0,0.8323598404725393
8,1.0,5.0,5.0,0.5,1000.0,112.0,1.2064189314842224
9,1.0,5.0,5.0,0.5,10000.0,157.0,0.9921952883402506
10,1.0,5.0,5.0,0.7,0.0,120.0,1.1967425346374512
11,1.0,5.0,5.0,0.7,10.0,138.0,1.1221843957901
12,1.0,5.0,5.0,0.7,100.0,172.0,1.0713707307974498
13,1.0,5.0,5.0,0.7,1000.0,85.0,1.3220640420913696
14,1.0,5.0,5.0,0.7,10000.0,126.0,1.0443956851959229
15,1.0,5.0,10.0,0.3,0.0,143.0,0.8615067998568217
16,1.0,5.0,10.0,0.3,10.0,66.0,0.9323236147562662
17,1.0,5.0,10.0,0.3,100.0,232.0,0.7941450476646423
18,1.0,5.0,10.0,0.3,1000.0,72.0,0.869327167669932
19,1.0,5.0,10.0,0.3,10000.0,58.0,0.9378661215305328
20,1.0,5.0,10.0,0.5,0.0,137.0,0.9468958675861359
21,1.0,5.0,10.0,0.5,10.0,72.0,0.9732139408588409
22,1.0,5.0,10.0,0.5,100.0,253.0,0.8092745542526245
23,1.0,5.0,10.0,0.5,1000.0,80.0,0.9069244166215261
24,1.0,5.0,10.0,0.5,10000.0,69.0,0.9763196309407552
25,1.0,5.0,10.0,0.7,0.0,96.0,1.071695735057195
26,1.0,5.0,10.0,0.7,10.0,115.0,1.0227240820725758
27,1.0,5.0,10.0,0.7,100.0,124.0,1.0529554386933644
28,1.0,5.0,10.0,0.7,1000.0,124.0,0.9917138914267222
29,1.0,5.0,10.0,0.7,10000.0,126.0,0.9963166415691376
30,1.0,5.0,15.0,0.3,0.0,83.0,0.9306054612000784
31,1.0,5.0,15.0,0.3,10.0,300.0,0.7127012014389038
32,1.0,5.0,15.0,0.3,100.0,94.0,0.836164246002833
33,1.0,5.0,15.0,0.3,1000.0,157.0,0.8023314376672109
34,1.0,5.0,15.0,0.3,10000.0,206.0,0.703547328710556
35,1.0,5.0,15.0,0.5,0.0,98.0,0.9561130007108053
36,1.0,5.0,15.0,0.5,10.0,300.0,0.7672721942265829
37,1.0,5.0,15.0,0.5,100.0,163.0,0.828930139541626
38,1.0,5.0,15.0,0.5,1000.0,98.0,0.854749470949173
39,1.0,5.0,15.0,0.5,10000.0,221.0,0.7821604311466217
40,1.0,5.0,15.0,0.7,0.0,97.0,1.0406821072101593
41,1.0,5.0,15.0,0.7,10.0,94.0,1.02239994208018
42,1.0,5.0,15.0,0.7,100.0,121.0,1.011707842350006
43,1.0,5.0,15.0,0.7,1000.0,112.0,0.9596789677937826
44,1.0,5.0,15.0,0.7,10000.0,90.0,1.0221473375956218
45,1.0,5.0,20.0,0.3,0.0,68.0,0.8463833431402842
46,1.0,5.0,20.0,0.3,10.0,299.0,0.7475472589333853
47,1.0,5.0,20.0,0.3,100.0,78.0,0.8739224374294281
48,1.0,5.0,20.0,0.3,1000.0,65.0,0.8455888529618582
49,1.0,5.0,20.0,0.3,10000.0,177.0,0.7656076351801554
50,1.0,5.0,20.0,0.5,0.0,69.0,0.8706762393315634
51,1.0,5.0,20.0,0.5,10.0,237.0,0.8235522309939066
52,1.0,5.0,20.0,0.5,100.0,235.0,0.7873307764530182
53,1.0,5.0,20.0,0.5,1000.0,248.0,0.74516960978508
54,1.0,5.0,20.0,0.5,10000.0,166.0,0.796124796072642
55,1.0,5.0,20.0,0.7,0.0,79.0,1.018255740404129
56,1.0,5.0,20.0,0.7,10.0,137.0,1.0425229668617249
57,1.0,5.0,20.0,0.7,100.0,131.0,0.9569117029507955
58,1.0,5.0,20.0,0.7,1000.0,99.0,0.95208939909935
59,1.0,5.0,20.0,0.7,10000.0,98.0,0.9309127430121104
60,1.0,5.0,25.0,0.3,0.0,285.0,0.7279102007548014
61,1.0,5.0,25.0,0.3,10.0,175.0,0.7512012223402659
62,1.0,5.0,25.0,0.3,100.0,57.0,0.9930489857991537
63,1.0,5.0,25.0,0.3,1000.0,178.0,0.7364398340384165
64,1.0,5.0,25.0,0.3,10000.0,61.0,0.8459894557793936
65,1.0,5.0,25.0,0.5,0.0,106.0,0.8437168200810751
66,1.0,5.0,25.0,0.5,10.0,170.0,0.8162818849086761
67,1.0,5.0,25.0,0.5,100.0,111.0,0.9125059147675832
68,1.0,5.0,25.0,0.5,1000.0,216.0,0.7606268425782522
69,1.0,5.0,25.0,0.5,10000.0,57.0,0.8755926092465719
70,1.0,5.0,25.0,0.7,0.0,133.0,0.9524048666159312
71,1.0,5.0,25.0,0.7,10.0,116.0,1.0256919066111247
72,1.0,5.0,25.0,0.7,100.0,90.0,1.0574975808461506
73,1.0,5.0,25.0,0.7,1000.0,123.0,0.9079462289810181
74,1.0,5.0,25.0,0.7,10000.0,70.0,0.981953908999761
75,1.0,5.0,30.0,0.3,0.0,138.0,0.7743116219838461
76,1.0,5.0,30.0,0.3,10.0,227.0,0.7257008254528046
77,1.0,5.0,30.0,0.3,100.0,133.0,0.8129719694455465
78,1.0,5.0,30.0,0.3,1000.0,62.0,0.8496946891148885
79,1.0,5.0,30.0,0.3,10000.0,142.0,0.7829546332359314
80,1.0,5.0,30.0,0.5,0.0,65.0,0.8511455953121185
81,1.0,5.0,30.0,0.5,10.0,198.0,0.7604510883490244
82,1.0,5.0,30.0,0.5,100.0,136.0,0.8436443507671356
83,1.0,5.0,30.0,0.5,1000.0,63.0,0.902096668879191
84,1.0,5.0,30.0,0.5,10000.0,163.0,0.8148727516333262
85,1.0,5.0,30.0,0.7,0.0,72.0,0.9455552399158478
86,1.0,5.0,30.0,0.7,10.0,93.0,1.001899262269338
87,1.0,5.0,30.0,0.7,100.0,160.0,0.9579028288523356
88,1.0,5.0,30.0,0.7,1000.0,55.0,1.0149146914482117
89,1.0,5.0,30.0,0.7,10000.0,51.0,0.9783230225245158
90,1.0,5.0,35.0,0.3,0.0,172.0,0.7952573597431183
91,1.0,5.0,35.0,0.3,10.0,156.0,0.8346482813358307
92,1.0,5.0,35.0,0.3,100.0,52.0,0.9503398438294729
93,1.0,5.0,35.0,0.3,1000.0,205.0,0.7107885380585989
94,1.0,5.0,35.0,0.3,10000.0,280.0,0.7117913067340851
95,1.0,5.0,35.0,0.5,0.0,60.0,0.8654552598794302
96,1.0,5.0,35.0,0.5,10.0,171.0,0.8524424831072489
97,1.0,5.0,35.0,0.5,100.0,145.0,0.8220818042755127
98,1.0,5.0,35.0,0.5,1000.0,90.0,0.8323991199334463
99,1.0,5.0,35.0,0.5,10000.0,128.0,0.813113937775294
100,1.0,5.0,35.0,0.7,0.0,94.0,0.9632755815982819
101,1.0,5.0,35.0,0.7,10.0,110.0,1.0711871882279713
