,train,val,test
1026,135.81765655836506,303.3716870860702,278.84046382956114
1761,241.38244367565,220.7718115219691,318.3468362490365
574,5.9358109641963654,4.041574632896824,4.971968510368708
1086,20.809948435913736,26.325653015661203,24.650927044205122
953,1.4197766716863682,1.0916798574080364,1.2736527344406217
1101,81.3263093529716,68.789133019456,76.36509209070829
522,8.045626507167691,4.682012191004939,7.089841929678904
502,20.68071552014825,21.36177074346249,13.267421794017595
319,22.38242320933235,21.32243643856343,22.084598318682588
511,9.094605579908215,5.3451062141251775,8.480615383702421
1092,84.39330284465443,94.29705394034376,85.23675109219674
958,0.8411679473979176,0.9116708845703544,0.7264552487630555
1683,33.39671562815833,43.18012388592255,36.745753360564144
506,6.535703658487709,3.7209528570465173,3.0196476922456372
292,11.328380501508681,10.18038117882222,10.080379177705804
541,47.405235469240274,37.28867567810377,67.04200762596874
1654,27.795505209271038,25.36544936374385,27.535166797412433
597,397.0997870022162,194.03269471168977,245.60281400780917
386,58.549901643538455,42.22234058993051,18.019955573275944
60,7.360911877508194,5.106249194388433,6.494050356666156
1864,57.247266523662375,30.818967328714756,35.50310386110864
920,1.4397316179729707,3.4145174310646675,13.29442174923754
57,28.112848114036645,27.250247786070474,29.065745876928574
399,5.815915589966306,4.813545219679271,6.2021242774757095
1776,25.501252749942143,18.882342663880998,33.88468386037823
393,36.81427939277725,47.27144795191311,64.73798349878423
451,75.32970287354729,66.00967205935157,99.04175871279519
1753,1297.9287725515874,1248.3894382318797,1090.112235331625
1762,63.43561788752113,58.83463709685606,66.37665992284532
1714,50.96212495704625,57.336753552305,62.176417729780006
938,5.470721326866395,5.818244895890078,3.689180426737799
421,52.45284903546463,82.11284184236244,59.80933836003154
488,7.669529802164507,8.778490184788808,6.533970644398279
362,16.2566979044138,12.529656975612742,13.639645414288925
390,12.441950224883755,13.348914234584186,9.755533051173119
300,32.476522778323584,26.298984200463345,29.236245797181233
517,7.333055763440081,6.125782090273091,4.93629761622223
293,15.58763481865584,15.805010845930159,13.808975662325357
372,3.2468964924943324,3.5744017105252395,2.2370233335760266
1634,77.22387263172836,79.34948965558402,59.90369894465587
798,10.831857384601946,15.608174783922768,22.71947705955642
63,37.42483292095893,36.49182639657669,34.97061952682654
939,2.3638991414787935,3.172769378498656,0.8162369835677867
1122,29.486972390523327,24.478404538041303,30.597385101962765
601,50.52421415088433,51.83955952395306,39.69459597773854
1756,275.0818396051485,295.1366498436775,378.3152918039463
373,39.45849831389384,48.57997456504871,50.33486206358586
1754,31.47479693009542,29.56353621111449,41.961275737469634
870,390.170891156479,1523.466345350743,391.07002985303944
895,65.57311713923625,1398.7133721822115,148.85802785307988
1869,94.08524527326843,73.24167656839474,74.10667572798357
385,1.8666891021719911,1.6118235460445822,2.329151170078032
297,368.3972741198586,436.8387840959613,401.95726206295564
572,4.1402363583085995,0.9299410920360833,0.9254284913632187
367,6.866435630584064,5.755563292652843,5.015654305974914
384,80.58743626345618,70.10282506701913,60.45011664040784
509,11.15553031386188,10.749069160075502,11.307586765705233
473,2.1063099846547826,2.257925847161888,1.937384766616153
398,17.554665529920758,18.91196474563434,22.49777589449195
784,4.971291607643758,6.94491994779753,10.121262634807783
1739,26.245994574327526,25.001736832177595,28.096884750878505
575,15.114168381653686,9.885508899221765,15.594262881573142
884,201.98976655997706,1227.2036446285879,134.76777427682066
7313,136.0425581084703,84.66769864816284,138.45995422359024
885,0.7156984490330983,0.5341965711173551,0.9434327714220024
131,67.0715839148669,88.27909813543401,70.1284583502613
423,48.28816191637986,35.135872625589045,40.68002128673447
492,11.933859985033438,13.953854351036396,15.709755205145841
1036,290.66824073431286,340.40655277703854,305.94602404847916
1125,52.47442296300961,55.313713431440846,60.027670749268296
1586,32.96956945333324,41.55099540624796,50.111870069020966
1237,26.77315403859296,23.28303271051263,35.44580218270882
1249,2.7182496123982616,0.2749682629040344,0.0011609736344822183
204,28.650074067293886,27.106435854994015,52.31370117879385
542,19.346735052998433,13.245550783283736,33.56772537686741
456,7.601771039203939,7.837818406060534,4.384577450244822
1587,46.333480843034,48.13451624847216,61.05553257075204
1645,20.653511561849413,19.514864989607158,18.11206649350848
1655,20.563068006961487,22.940032861947227,22.527805989060422
893,23.720888941785322,14.137809166878865,54.2330219823536
416,37.21708718267765,25.83447382250519,39.772023694472445
1777,168.30310891131577,138.83186144968184,172.58176124085415
1592,57.172166070902705,53.27953401709784,57.411166500452886
1744,5.950624327014184,4.250182483673274,5.254642386137343
780,7.8348939576543,17.267973481987774,15.194350370318308
7318,113.0460484077706,138.55082617283753,153.59777939683764
355,44.98930569754249,76.81831767779175,89.9581821190607
307,137.99100590714772,516.8432934361002,133.3320189474189
536,7.797481598337873,5.606270181530565,7.893475283220835
415,17.418352683112513,20.928874839001875,19.212988345879335
1740,77.22387263172836,79.34948965558402,59.90369894465587
1848,86.05084851195778,67.70317112122133,64.00777712218361
1703,19.318071595172167,27.92404177291406,14.674480027586956
1741,70.32945329387246,90.50005739820476,102.67386224068983
529,2.0771252693775053,0.8714647742602281,2.0987633042009035
882,1.5131010619814491,1.4976231437427998,6.168723937361855
1752,357.21831760946117,562.7617584403788,550.9909791240002
378,1.7080864995943783,1.275605904181317,1.537170853672116
449,11.198527578339066,9.71224702908215,7.940955923637686
497,6.3136691666284435,12.300863159108332,8.653335011027243
1112,95.17574412873867,139.56143406249458,133.96493359156275
505,4.806642389458373,2.071750177127218,3.62249777236115
55,17.97511274224765,15.425219954964408,14.507666793146239
872,4.522840019287465,2.8534448869467828,8.960790727799033
1755,50.73174360736301,56.608570597239485,56.1163282524968
1192,39.29842852064021,28.704761005703297,88.91763627111483
1851,180.49293964684696,163.02555953880074,218.65325580890246
1042,99.90165131909652,169.47096528258086,134.13282719467085
1883,19.22259900600897,16.89536615761517,26.710459181704355
1796,110.95341143568895,63.30783488623949,119.17601428785912
1121,52.47442296300961,55.313713431440846,60.027670749268296
753,310.4119522859685,1392.3437038930283,462.1346687316263
898,91.57078385717838,85.69598805671743,62.03583469276508
1017,51.02033593435397,47.45204267080394,51.905983474494995
837,9.426605601160023,27.503965619213606,27.49559937966749
1067,109.17712872191153,124.55656773632204,106.10607908151643
