,train,val,test
1026,-12.016680633323737,-8.964426944628748,-6.876836588989284
1761,-12.76706375468527,-14.827388672574614,-14.830524653990546
574,-13.217151950349312,-14.09050211029785,-36.620175318349055
1086,-431.90983771650906,-42885.08238142249,-83109.08487667571
953,-304.36249053005804,-256.20442290081667,-237.28167191243998
1101,-29.762280233249623,-37.73988100459587,-34.727642963370556
522,0.5168395456480117,12.105197277715181,12.966533863752797
502,-11.062200877662558,-9.92446075873661,-5.9627111336454846
319,-15.807104634984745,-17.64677052561502,-13.686075837799445
511,-9.59891214215687,-13.160608769153423,-21.509520710557947
1092,-35.846988449120296,-29.28551424074079,-26.970759765420606
958,-27.042278983410093,-116.60621152077142,-218.8175920950562
1683,-28.582428381188095,-40.21519160063196,-24.41069739139896
506,-37.438635476157486,-15.25020557388345,-61.14307434007735
292,-22.556419479954158,-20.174417227018246,-9.606533507556458
541,-11.60709793859398,-11.355966245644352,-26.184476251078735
1654,-22.5799485083962,-5.268442546651794,-17.38723885846145
597,-11.724691910402438,-28.428156885979238,-29.653985391468925
386,-74.254582851814,-65.74606033623823,-118.99645044893492
60,-7.11333767836715,0.29061721909165467,-2.461291073162949
1864,-11.913140922690559,-32.46752848268335,-38.638297402570416
920,-0.7009726850134026,-2.886502308070212,4.795903034986902
57,-46.31870367720799,-31.62168477514328,-29.93100455974453
399,-10.989478227106035,-16.229413033621114,-32.10389098512752
1776,-6.649993754114816,-14.159664010301078,-6.008681142652482
393,-7.047693858406833,-30.243067657860355,-0.9552090957044655
451,-15.024535987522233,-41.490365211510124,-20.049469375386504
1753,-5.727809771621,-3.2798902548540187,5.10092903641359
1762,-10.657910531769879,-12.4965031665283,-7.967380580843334
1714,-12.584717234878323,-28.35977803626334,-18.82419075076542
938,-52.28220875489937,-42.50819961360972,-2.8450389646572822
421,-13.077862354328166,-13.9012849344813,-18.49386474013427
488,-7.0380003641398385,-7.776888259705886,-13.388184865758152
362,-10.420030806950122,-32.999083693485204,-19.28039654783969
390,-36.68101121175215,-51.066559479902224,-50.93529576989886
300,-18.860039991032277,-30.606677348787283,-12.090208245345845
517,-9.899214375188198,-8.142398931049135,-20.042498036408105
293,-17.779184609010414,-15.339841270985131,-14.640885659176194
372,-12.776219782465848,-18.613421962429,-32.65512552150254
1634,-26.982129205515218,-27.049453474127855,-27.02358974923001
798,-47.708523492234285,-54.71034721190913,-17.803184468449565
63,-22.80060673043017,-14.939714375069286,-5.962606503365472
939,-39.32780458666248,-97.77830045533375,-177.44759739834714
