,train,val,test
473,-32.33466574367972,-10.373431063767821,-33.184804849511735
398,-35.06828361115959,-50.36868546282513,-42.797802656079796
784,-89.74308212880092,-93.54946049929947,-83.75630051854029
1739,-27.03489814848508,-31.87181142212602,-13.02722170381678
575,-11.18177152228832,-1.6483745050622076,-19.83756642119144
884,-1.179064115550729,-1.4124051635066173,-5.368263948930467
7313,-7.320725690854445,-7.406011971626032,-9.712876494565922
885,-12.487816341017044,7.4619839570814035,-0.47696710735922093
131,-15.169879482644257,-24.542890165863145,-40.40330358637284
423,-8.299283041736789,-3.019274096396249,-3.282507402811523
492,-34.828361832636844,-24.063123136511145,-43.826528883333886
1036,-20.884677930665557,-19.516516530248683,-20.379875716699765
1125,-39.062916460282594,-36.610403820379354,-28.83296065018968
1586,-25.923588041428424,-19.98254196765294,-25.64790219719703
1237,-216.29273894790106,-419.4475707522406,-207.93461621250174
1249,-331.8178545305453,-37.76368362417133,-240.61943307363788
204,-10.00397201291983,-4.193212648029654,10.644157559058035
542,-2.036354062555911,-1.8205963407100791,-4.277747845458027
456,-7.4969945464354275,-9.925269142138378,-41.206161161411316
1587,-46.40944573907881,-35.8375935777812,-38.16730943436458
1645,-54.49583569028787,-26.961963427496386,-33.7495890091882
1655,-48.47246118221295,-43.678387708798745,-27.789591782140988
893,-70.50293631667218,-118.45277671711652,-55.272768511308534
416,-9.87318498285193,-15.028567368053224,-17.38427098644219
1777,-19.728950149787917,-34.403131416663534,-7.732528590767067
1592,-40.62235638857687,-23.179083036105776,-20.987969842742196
1744,-43.01074437735356,-26.84170372511445,-13.119912292891074
780,-63.715078251734916,-8.787245937913086,-26.53380111430572
7318,-1.1051849816507155,-1.5012030582259108,-2.3020890959638587
355,-4.1985002011109795,-13.006776603901224,0.15262719654001128
307,-5.827349932054805,-35.38955146545172,-9.469683274402616
536,-12.438657741089202,-13.341657439658338,-19.614233578016293
415,-1.9328606826822876,-2.0408069597703773,-12.09985586132999
1740,-39.77052076522475,-41.951066845416136,-26.335626846583867
1848,-10.578439933621027,-30.738688506500104,-44.400525516669354
1703,-45.998777072771816,-39.79903058981368,-15.408322803172199
1741,-31.88995043995073,-49.22458915929189,-37.59887372512084
529,-18.13777759908335,-56.33275711345598,-46.18203271819104
882,-8.724022085985657,-12.549487691422815,-1.2958741781547467
1752,-1.5768155483996935,-3.4873976420274557,-3.7503615446180047
378,-262.1643184639036,-281.456623424935,-90.51924433520837
449,-13.11051335493292,-8.664264871537663,-23.409489680472124
497,-17.812211074306397,-32.29311977133464,-17.607988498113173
1112,-27.661935147977243,-33.75080012494317,-29.466857879074055
505,-28.381837693296774,-61.125410202705005,-60.68802086172139
55,-27.450406635276494,-24.07605323549953,-27.0039805735133
872,-279.3353555661964,-1073002700.5656109,-75.00224806218147
1755,-14.904065095585993,-21.418954770274215,-11.306852409002248
1192,-5.432390474979952,-19.906087161088625,-9.865776204119493
1851,-22.34362543661613,-22.11331366550001,-24.741914446423205
1042,-24.664172128728293,-23.331312701203117,-17.062008576026834
1883,-12.15815380425857,-7.039588787776227,-1.9600959885915645
1796,-36.01970896266088,-53.28885492764073,-31.292420560099433
1121,-39.062916460282594,-36.610403820379354,-28.83296065018968
753,-6.356177873399172,-25.482954429096,-1.9635487523792683
898,-29.748630307871217,-33.08716277207937,-12.894578210345248
1017,-26.431311065748435,-26.004418411369745,-12.850162733178436
837,-36.84291297707902,-74.14031741649558,-50.96104325219361
1067,-34.85009458092443,-17.29766634370054,-10.432839931442613
