,train,val,test
384,25.683640894306766,30.01235515628622,17.854179685261325
1755,16.513188908448967,20.068831455817982,22.780128141523193
1026,69.86713384266686,105.4829182735625,95.70208263108667
506,1.6826738536285455,1.449744541387066,1.107711457460706
1654,5.946844551786949,6.6509639095553155,6.442166753042548
319,7.733253634325617,8.577082797980575,7.542425262248439
502,5.6094390532389244,6.0838763678911905,5.962530411049616
522,2.9923350952674217,2.2631811298435087,2.229228886803207
505,1.5313143412964219,1.3822375691608089,1.5522788223199393
415,7.117850587696516,6.38852381780844,11.033174230782294
1848,33.56430012048886,32.483054926121056,32.257123084341806
872,1.2322369834786442,0.8452674538421799,2.82652157950904
1655,5.104394921392916,6.396048689061058,6.930000177826794
1112,31.568368677673583,43.371035981195966,41.792156976784064
597,161.886829779952,101.64144550751197,86.38989435440469
7313,26.877792683220804,26.145632026143222,29.70797421753227
1125,19.076455581905783,21.02696151254523,20.078735416800704
1744,1.3223698194321176,1.3952203096174862,1.472118167111991
398,4.624828383503876,4.968334726394325,6.9750987026636455
1762,23.882656392922293,26.06039037102516,25.906051644822757
60,3.118138563183273,2.3402617122195206,2.915236551972853
958,0.28736347732211626,0.3191806344222289,0.28714678897383994
390,2.595294435186696,2.7587343390772916,2.7921062421709313
882,0.5701179250630174,0.4990938680360673,2.017511436503751
473,0.7443406033266479,0.8110475766276518,0.7945359232497273
362,4.117220078089448,4.939892361297935,3.7060635608156307
63,7.35370417093546,6.091630632452398,5.710535785410306
575,4.433202269597132,4.975549840496309,4.403140978133338
1592,13.203843727063484,17.76203929886209,19.65388642192579
1237,5.866928218142767,6.069762582026539,8.875285433112905
1796,23.353070579432103,21.21332681751111,38.519513058755315
1869,30.354133408945856,24.693146213168596,29.460481088200456
293,5.886804600854844,7.328579113092925,5.496229606988996
393,13.11525289136796,18.345311589429706,22.300508854326058
1092,13.942672317519682,17.378641323510163,20.720932212558687
1777,52.42336891282111,54.252300239610136,62.02366858479581
1587,11.88233316494843,16.632238354130656,21.629243567812107
798,2.135710345817329,3.0023262807133335,7.050532835726366
378,0.36113292674893493,0.36174312464364394,0.3654423763151385
456,2.9034554885151547,2.9842143288738434,2.6208731585232456
1703,5.027894589806469,8.601166836359868,8.172707215181717
837,1.3367907277527888,6.162215920768555,8.822748421818396
1645,4.6683234591020115,5.688681210998054,5.296622927325133
895,30.686714971734187,354.30051076565763,58.31129275586447
517,2.042986609583396,2.4116424666203504,2.284962380463085
753,135.7502001661268,431.95029666494867,170.05676776781246
938,1.4511087130476246,1.996550214733283,1.7264419379910876
300,10.635981502561496,12.88454035308913,10.522894370839525
529,0.7153418858901008,0.457646624745097,0.8369413337947176
1101,26.28407894779859,22.6276710863752,26.072566325791158
297,176.2015747329815,176.57211166205275,193.80029389819833
1756,101.99918895740093,196.94644919027806,178.3298110251054
601,22.596801710730702,22.65468784961491,19.40382964317578
386,14.062156434318675,13.83576301049302,5.38912281019291
536,2.411359058762272,2.3190168846491193,2.291233494760748
399,1.31224823262833,1.323861265065029,3.061397891402636
920,2.6530160764498834,3.9477660853528564,8.016787473200008
1249,0.3435971289084025,0.09300028903178716,0.06371073276919578
131,26.84252575576167,33.726542938350654,30.262870398421324
1753,505.69074850720955,540.2271493689302,622.7661310141513
1017,11.416528729527315,13.537488544590412,15.155539792218578
385,0.593938284938485,0.5313052819248085,0.7644327122814173
784,0.7994853547111206,1.4903187820328503,2.7241096126058593
939,0.4915405068628813,1.0676894728433328,0.4937722198982318
780,2.0744254569336413,4.891597557790063,4.487157678607422
541,17.52622710949822,19.90803802932233,27.460069754897205
492,5.198661595933887,6.766297275545519,7.768702413667135
870,234.372418707302,495.99929002843044,209.9444148695456
55,6.14090948731452,5.469402527249338,4.984906730306576
372,1.1793920154195967,1.0882938393161283,0.8819193497149233
367,1.6525991165803178,1.7348763300031222,1.5177788009939344
1683,7.457892485589405,13.422262439428367,12.136531067550063
373,13.316982558434042,17.757942589405676,20.055909518886224
574,0.9307688359239157,1.1768609018470475,1.1004968273262972
423,17.07917142901148,13.066913343705181,16.191604366603404
884,124.82787669731265,279.68408819989463,94.14656228194691
1740,20.087739110768194,24.93831271576877,23.30833539171658
885,0.1786424353575726,0.14416864991768996,0.2662078307493824
1042,39.765069178727636,59.32701967161736,50.10495460595723
1192,7.5359173899466505,6.29231697565344,19.507110710126366
572,1.252281051798156,0.29637425973471293,0.3454933578627413
511,2.5305077074656444,2.2258938279767313,2.716262686494525
451,28.827541588677136,27.341282033766255,34.851767244542884
449,4.615277191524547,4.126431313517092,3.0339047589921613
1883,2.14197149268747,1.2581456211298405,4.070945429375855
488,3.458107622699647,3.724593860766123,4.360725629747781
1121,19.076455581905783,21.02696151254523,20.078735416800704
497,2.2166317580067094,2.471630539528263,2.2541408644832406
1754,11.188463789258742,11.39041783537443,17.173013903061108
57,5.94385500612425,6.748859191198556,4.877110119292123
416,15.67618654966615,20.06171698297653,18.30383970789643
953,0.3631005078071103,0.3258788147856883,0.3677382347729981
1776,3.472940029702471,4.354541130633538,9.248127093491243
1067,32.81260701683874,38.36758225393763,32.17551372116722
898,23.638410374711253,23.25028730381278,20.692557473535878
893,3.256891823607862,3.2014256278574766,14.935561793291185
421,18.852177456355946,35.0687528124915,23.868210859236783
1634,20.087739110768194,24.93831271576877,23.30833539171658
1864,18.336169374673744,12.753791486092306,15.539535744329237
307,70.94349108586705,174.83393534537777,80.57192468501918
355,16.669419928936943,25.71887591499591,33.29829361751263
1752,119.81741579032906,193.08951362030805,145.9739183038378
292,2.4521932115177187,2.613980057711933,2.81303238165099
1036,125.17146857588388,139.23806196554878,136.89829737458578
1739,6.092586144233583,7.688258475587049,8.478660283706892
204,7.957603115415763,9.096131542667619,19.242862544110174
7318,25.087553875397166,42.71803433684549,33.28558197079783
1741,17.139354424649895,25.794328121620826,31.05528086963963
1086,5.638834626044889,7.526173340340203,7.454674890774811
1851,85.2223640296192,80.9246923666214,95.32402456317612
1761,100.99052976386918,96.83840904529087,128.3143079743892
1714,12.651073170648536,16.78896247346976,20.773804075200193
1122,4.881209250368833,4.410888608209231,5.641740856455213
1586,7.7106745435912725,10.959006149163681,12.84348586910029
542,2.81088653359126,2.299598795806458,5.48267825337067
509,3.9849608320897674,4.352105762468887,4.89238075278618
